campaign_id,campaign_name,channel,target_segment,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue
MKT-01463,Campaign 1463,Partner,SMB,2023-02-07 00:00:00+00:00,2023-03-02 00:00:00+00:00,125727,1328,0.044,850685.74
MKT-01464,Campaign 1464,Content,Mid-Market,2024-01-04 00:00:00+00:00,2024-02-29 00:00:00+00:00,173420,1866,0.0438,634418.51
MKT-01465,Campaign 1465,Partner,SMB,2024-08-26 00:00:00+00:00,2024-10-26 00:00:00+00:00,806411,6975,0.0331,6536928.32
MKT-01466,Campaign 1466,Email,Enterprise,2024-07-14 00:00:00+00:00,2024-10-05 00:00:00+00:00,448564,5408,0.0217,2101662.61
MKT-01467,Campaign 1467,Events,Enterprise,2024-10-14 00:00:00+00:00,2024-11-05 00:00:00+00:00,896795,13288,0.0733,3363756.26
MKT-01468,Campaign 1468,Email,Enterprise,2025-04-12 00:00:00+00:00,2025-06-21 00:00:00+00:00,59274,1141,0.0231,490900.19
MKT-01469,Campaign 1469,Events,Mid-Market,2024-12-03 00:00:00+00:00,2025-02-03 00:00:00+00:00,910062,19339,0.0619,4312735.98
MKT-01470,Campaign 1470,Partner,Mid-Market,2025-11-05 00:00:00+00:00,2025-12-14 00:00:00+00:00,612553,8945,0.0697,5352060.42
MKT-01471,Campaign 1471,Social,Enterprise,2024-12-19 00:00:00+00:00,2025-01-17 00:00:00+00:00,465123,12394,0.0306,3723949.63
MKT-01472,Campaign 1472,Partner,Enterprise,2024-02-05 00:00:00+00:00,2024-02-28 00:00:00+00:00,473313,5118,0.0519,3268723.24
MKT-01473,Campaign 1473,Events,Enterprise,2024-12-22 00:00:00+00:00,2025-01-12 00:00:00+00:00,879945,7734,0.053,7196743.85
MKT-01474,Campaign 1474,Social,Mid-Market,2023-04-08 00:00:00+00:00,2023-06-10 00:00:00+00:00,207111,2232,0.0531,1607885.42
MKT-01475,Campaign 1475,Content,Enterprise,2025-08-09 00:00:00+00:00,2025-10-17 00:00:00+00:00,317186,2572,0.0319,2180682.6
MKT-01476,Campaign 1476,Content,Mid-Market,2024-08-25 00:00:00+00:00,2024-10-05 00:00:00+00:00,738595,6248,0.0358,4780974.73
MKT-01477,Campaign 1477,Events,SMB,2024-10-25 00:00:00+00:00,2025-01-19 00:00:00+00:00,30909,349,0.0549,226762.63
MKT-01478,Campaign 1478,Search,Mid-Market,2023-01-16 00:00:00+00:00,2023-02-11 00:00:00+00:00,607880,13004,0.0158,2590268.66
MKT-01479,Campaign 1479,Events,SMB,2023-02-22 00:00:00+00:00,2023-03-19 00:00:00+00:00,575086,10922,0.01,3967707.49
MKT-01480,Campaign 1480,Search,Mid-Market,2024-03-27 00:00:00+00:00,2024-05-24 00:00:00+00:00,513432,7667,0.0437,1809786.91
MKT-01481,Campaign 1481,Content,Enterprise,2023-04-25 00:00:00+00:00,2023-07-05 00:00:00+00:00,417701,8293,0.0399,3380112.64
MKT-01482,Campaign 1482,Search,SMB,2024-04-14 00:00:00+00:00,2024-06-18 00:00:00+00:00,670090,9271,0.0445,4785336.35
MKT-01483,Campaign 1483,Partner,Enterprise,2025-10-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,858113,6891,0.0304,3342154.79
MKT-01484,Campaign 1484,Events,SMB,2024-06-19 00:00:00+00:00,2024-07-25 00:00:00+00:00,552749,4432,0.0546,4751231.4
MKT-01485,Campaign 1485,Partner,SMB,2025-04-18 00:00:00+00:00,2025-05-31 00:00:00+00:00,759396,7393,0.0556,6513166.9
MKT-01486,Campaign 1486,Events,Enterprise,2024-04-14 00:00:00+00:00,2024-06-23 00:00:00+00:00,26606,295,0.0446,169465.36
MKT-01487,Campaign 1487,Social,Enterprise,2024-05-10 00:00:00+00:00,2024-06-12 00:00:00+00:00,152157,1362,0.0208,492657.7
MKT-01488,Campaign 1488,Content,Enterprise,2025-04-28 00:00:00+00:00,2025-05-17 00:00:00+00:00,511474,4206,0.0587,4116910.26
MKT-01489,Campaign 1489,Partner,Mid-Market,2025-11-02 00:00:00+00:00,2026-01-11 00:00:00+00:00,740051,6641,0.0139,6098748.84
MKT-01490,Campaign 1490,Email,Mid-Market,2023-09-30 00:00:00+00:00,2023-12-09 00:00:00+00:00,244919,2616,0.0218,973873.95
MKT-01491,Campaign 1491,Content,SMB,2026-02-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,677221,8592,0.0541,3988918.66
MKT-01492,Campaign 1492,Partner,SMB,2024-08-20 00:00:00+00:00,2024-09-11 00:00:00+00:00,711534,10350,0.024,5989617.58
MKT-01493,Campaign 1493,Email,Mid-Market,2023-10-07 00:00:00+00:00,2023-10-27 00:00:00+00:00,572478,7692,0.0302,4537575.88
MKT-01494,Campaign 1494,Events,Enterprise,2024-01-09 00:00:00+00:00,2024-03-16 00:00:00+00:00,618501,12513,0.0441,5285076.88
MKT-01495,Campaign 1495,Social,SMB,2023-05-13 00:00:00+00:00,2023-05-31 00:00:00+00:00,206340,3518,0.0567,1482496.43
MKT-01496,Campaign 1496,Email,Mid-Market,2024-12-15 00:00:00+00:00,2025-01-31 00:00:00+00:00,553383,5328,0.0513,2559984.12
MKT-01497,Campaign 1497,Email,Mid-Market,2023-04-30 00:00:00+00:00,2023-05-15 00:00:00+00:00,159483,1722,0.0631,1145898.53
MKT-01498,Campaign 1498,Events,Mid-Market,2024-04-30 00:00:00+00:00,2024-05-25 00:00:00+00:00,499938,7882,0.0348,2808251.36
MKT-01499,Campaign 1499,Social,SMB,2023-02-01 00:00:00+00:00,2023-04-24 00:00:00+00:00,832240,10244,0.0281,5949720.87
MKT-01500,Campaign 1500,Social,Mid-Market,2023-08-26 00:00:00+00:00,2023-09-10 00:00:00+00:00,250100,3648,0.0215,1465371.34
MKT-01501,Campaign 1501,Email,Enterprise,2024-06-29 00:00:00+00:00,2024-09-21 00:00:00+00:00,760818,13460,0.0438,6066908.83
MKT-01502,Campaign 1502,Partner,Mid-Market,2024-11-13 00:00:00+00:00,2025-01-31 00:00:00+00:00,608471,13652,0.0464,4034314.54
MKT-01503,Campaign 1503,Search,Mid-Market,2025-03-14 00:00:00+00:00,2025-05-18 00:00:00+00:00,542304,6549,0.0812,2886256.43
MKT-01504,Campaign 1504,Events,Mid-Market,2023-10-12 00:00:00+00:00,2024-01-02 00:00:00+00:00,734386,8015,0.0518,3449567.89
MKT-01505,Campaign 1505,Events,Enterprise,2024-01-12 00:00:00+00:00,2024-03-27 00:00:00+00:00,577208,16423,0.0146,4191546.79
MKT-01506,Campaign 1506,Partner,Enterprise,2024-03-31 00:00:00+00:00,2024-05-12 00:00:00+00:00,372097,9682,0.0604,3019924.91
MKT-01507,Campaign 1507,Social,Enterprise,2024-05-07 00:00:00+00:00,2024-06-25 00:00:00+00:00,160712,3102,0.0285,1361078.55
MKT-01508,Campaign 1508,Email,Mid-Market,2024-04-23 00:00:00+00:00,2024-06-27 00:00:00+00:00,334597,3264,0.021,2759043.42
MKT-01509,Campaign 1509,Search,Mid-Market,2023-06-01 00:00:00+00:00,2023-08-17 00:00:00+00:00,606954,6007,0.0586,2034281.52
MKT-01510,Campaign 1510,Social,Enterprise,2025-10-30 00:00:00+00:00,2026-01-19 00:00:00+00:00,864195,11906,0.0555,5709341.49
MKT-01511,Campaign 1511,Partner,Mid-Market,2023-12-16 00:00:00+00:00,2024-01-21 00:00:00+00:00,865568,6932,0.0594,6251828.33
MKT-01512,Campaign 1512,Email,Mid-Market,2025-04-30 00:00:00+00:00,2025-05-20 00:00:00+00:00,740789,9200,0.032,3273810.72
MKT-01513,Campaign 1513,Partner,Mid-Market,2024-12-26 00:00:00+00:00,2025-02-17 00:00:00+00:00,690223,7332,0.0776,3396684.33
MKT-01514,Campaign 1514,Email,Mid-Market,2024-12-24 00:00:00+00:00,2025-02-15 00:00:00+00:00,75136,903,0.0567,544502.2
MKT-01515,Campaign 1515,Partner,SMB,2026-02-07 00:00:00+00:00,2026-04-30 00:00:00+00:00,542414,4565,0.0268,4573979.59
MKT-01516,Campaign 1516,Social,Enterprise,2023-05-10 00:00:00+00:00,2023-06-26 00:00:00+00:00,267663,5747,0.0775,1150437.36
MKT-01517,Campaign 1517,Events,SMB,2024-01-27 00:00:00+00:00,2024-03-05 00:00:00+00:00,400857,10032,0.0512,2957020.73
MKT-01518,Campaign 1518,Events,Enterprise,2023-12-22 00:00:00+00:00,2024-01-21 00:00:00+00:00,786769,9309,0.0417,4393411.61
MKT-01519,Campaign 1519,Events,Mid-Market,2026-02-18 00:00:00+00:00,2026-03-09 00:00:00+00:00,210566,2241,0.0331,1040373.67
MKT-01520,Campaign 1520,Social,SMB,2023-02-27 00:00:00+00:00,2023-04-01 00:00:00+00:00,698338,6324,0.004,3385452.28
MKT-01521,Campaign 1521,Social,SMB,2023-12-13 00:00:00+00:00,2024-01-24 00:00:00+00:00,40376,510,0.0542,315386.54
MKT-01522,Campaign 1522,Events,Mid-Market,2024-09-11 00:00:00+00:00,2024-12-05 00:00:00+00:00,193018,3849,0.0321,680410.13
MKT-01523,Campaign 1523,Content,SMB,2023-01-07 00:00:00+00:00,2023-03-21 00:00:00+00:00,428280,6338,0.0382,3165311.6
MKT-01524,Campaign 1524,Events,Mid-Market,2023-05-16 00:00:00+00:00,2023-07-23 00:00:00+00:00,459203,4360,0.0404,2139599.2
MKT-01525,Campaign 1525,Email,Mid-Market,2025-10-23 00:00:00+00:00,2025-11-07 00:00:00+00:00,316355,5197,0.0282,1572555.15
MKT-01526,Campaign 1526,Search,Mid-Market,2023-02-03 00:00:00+00:00,2023-04-06 00:00:00+00:00,186889,1664,0.0503,1343523.09
MKT-01527,Campaign 1527,Search,Mid-Market,2023-07-28 00:00:00+00:00,2023-08-17 00:00:00+00:00,463339,10118,0.0285,2754517.31
MKT-01528,Campaign 1528,Partner,Enterprise,2024-02-15 00:00:00+00:00,2024-04-19 00:00:00+00:00,550181,7517,0.0164,1938392.54
MKT-01529,Campaign 1529,Search,SMB,2024-03-01 00:00:00+00:00,2024-04-15 00:00:00+00:00,489986,4945,0.043,3738439.35
MKT-01530,Campaign 1530,Email,Enterprise,2025-05-05 00:00:00+00:00,2025-06-20 00:00:00+00:00,97657,1455,0.0327,561233.12
MKT-01531,Campaign 1531,Search,Enterprise,2023-12-21 00:00:00+00:00,2024-02-02 00:00:00+00:00,569965,6018,0.0107,3078738.98
MKT-01532,Campaign 1532,Partner,Mid-Market,2024-05-04 00:00:00+00:00,2024-07-18 00:00:00+00:00,255744,2070,0.0223,1611461.19
MKT-01533,Campaign 1533,Social,Enterprise,2024-08-12 00:00:00+00:00,2024-08-28 00:00:00+00:00,587436,15115,0.0447,4094436.33
MKT-01534,Campaign 1534,Partner,Enterprise,2023-04-10 00:00:00+00:00,2023-06-21 00:00:00+00:00,93448,2463,0.0442,794643.3
MKT-01535,Campaign 1535,Email,Mid-Market,2024-02-17 00:00:00+00:00,2024-03-24 00:00:00+00:00,77205,865,0.0643,274896.48
MKT-01536,Campaign 1536,Partner,Mid-Market,2024-09-12 00:00:00+00:00,2024-10-30 00:00:00+00:00,851687,7055,0.0608,5941768.1
MKT-01537,Campaign 1537,Email,SMB,2023-11-19 00:00:00+00:00,2024-01-24 00:00:00+00:00,161552,2041,0.049,656576.11
MKT-01538,Campaign 1538,Social,Mid-Market,2024-05-31 00:00:00+00:00,2024-06-25 00:00:00+00:00,180308,2345,0.0307,580927.37
MKT-01539,Campaign 1539,Content,SMB,2024-09-15 00:00:00+00:00,2024-10-11 00:00:00+00:00,264400,4777,0.0333,2072049.88
MKT-01540,Campaign 1540,Partner,Mid-Market,2026-01-10 00:00:00+00:00,2026-01-31 00:00:00+00:00,488602,7199,0.049,4171107.54
MKT-01541,Campaign 1541,Events,Mid-Market,2024-10-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,333607,9425,0.0579,1640767.49
MKT-01542,Campaign 1542,Events,Enterprise,2023-06-07 00:00:00+00:00,2023-08-22 00:00:00+00:00,180247,2192,0.0507,1041434.88
MKT-01543,Campaign 1543,Content,SMB,2025-04-26 00:00:00+00:00,2025-05-20 00:00:00+00:00,538436,4966,0.0345,3497001.49
MKT-01544,Campaign 1544,Content,Mid-Market,2025-02-24 00:00:00+00:00,2025-05-03 00:00:00+00:00,133428,1267,0.0453,877900.36
MKT-01545,Campaign 1545,Search,Enterprise,2024-01-21 00:00:00+00:00,2024-03-15 00:00:00+00:00,570683,7645,0.0379,4490351.09
MKT-01546,Campaign 1546,Events,Enterprise,2025-04-08 00:00:00+00:00,2025-05-27 00:00:00+00:00,21412,287,0.0082,109762.46
MKT-01547,Campaign 1547,Content,Mid-Market,2023-05-23 00:00:00+00:00,2023-08-08 00:00:00+00:00,388564,4048,0.0386,2567580.56
MKT-01548,Campaign 1548,Search,SMB,2025-09-02 00:00:00+00:00,2025-09-26 00:00:00+00:00,92034,772,0.0354,339504.32
MKT-01549,Campaign 1549,Content,Mid-Market,2023-07-03 00:00:00+00:00,2023-07-20 00:00:00+00:00,267013,2623,0.0547,2083914.52
MKT-01550,Campaign 1550,Events,Enterprise,2025-08-31 00:00:00+00:00,2025-11-13 00:00:00+00:00,495518,6203,0.0243,3427200.49
MKT-01551,Campaign 1551,Search,Enterprise,2023-12-31 00:00:00+00:00,2024-01-24 00:00:00+00:00,102981,880,0.0262,675511.79
MKT-01552,Campaign 1552,Events,Mid-Market,2024-04-09 00:00:00+00:00,2024-05-21 00:00:00+00:00,492606,3976,0.0589,1734748.61
MKT-01553,Campaign 1553,Social,Mid-Market,2023-11-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,293176,2946,0.0273,1020293.66
MKT-01554,Campaign 1554,Content,Mid-Market,2025-05-09 00:00:00+00:00,2025-07-22 00:00:00+00:00,247759,2129,0.031,909795.95
MKT-01555,Campaign 1555,Content,Mid-Market,2025-01-03 00:00:00+00:00,2025-03-12 00:00:00+00:00,320592,2679,0.0499,1441340.23
MKT-01556,Campaign 1556,Social,Mid-Market,2024-03-26 00:00:00+00:00,2024-06-02 00:00:00+00:00,859791,9961,0.0534,4811739.15
MKT-01557,Campaign 1557,Partner,Mid-Market,2025-05-30 00:00:00+00:00,2025-07-12 00:00:00+00:00,627573,10210,0.0643,3544967.94
MKT-01558,Campaign 1558,Email,Enterprise,2025-10-25 00:00:00+00:00,2026-01-19 00:00:00+00:00,414976,4110,0.0363,1692018.63
MKT-01559,Campaign 1559,Social,Enterprise,2024-04-23 00:00:00+00:00,2024-05-24 00:00:00+00:00,202020,4047,0.0372,1148617.39
MKT-01560,Campaign 1560,Partner,Mid-Market,2025-03-21 00:00:00+00:00,2025-04-09 00:00:00+00:00,745904,11462,0.0394,4542141.92
MKT-01561,Campaign 1561,Email,Enterprise,2025-11-03 00:00:00+00:00,2026-01-22 00:00:00+00:00,512359,7232,0.0324,1926690.81
MKT-01562,Campaign 1562,Events,Mid-Market,2023-02-18 00:00:00+00:00,2023-04-23 00:00:00+00:00,477674,4292,0.0489,1860882.3
MKT-01563,Campaign 1563,Social,Enterprise,2023-11-25 00:00:00+00:00,2024-01-18 00:00:00+00:00,801707,10829,0.0367,5904742.48
MKT-01564,Campaign 1564,Email,Mid-Market,2023-08-05 00:00:00+00:00,2023-10-19 00:00:00+00:00,237822,2612,0.0224,2089420.53
MKT-01565,Campaign 1565,Partner,Enterprise,2024-11-10 00:00:00+00:00,2025-01-19 00:00:00+00:00,872966,7739,0.0137,3703212.81
MKT-01566,Campaign 1566,Partner,Enterprise,2025-11-05 00:00:00+00:00,2025-12-11 00:00:00+00:00,161572,3419,0.04,936654.62
MKT-01567,Campaign 1567,Content,Enterprise,2026-01-22 00:00:00+00:00,2026-02-07 00:00:00+00:00,645788,6733,0.0519,2744909.37
MKT-01568,Campaign 1568,Search,Mid-Market,2024-10-09 00:00:00+00:00,2024-12-19 00:00:00+00:00,176031,1837,0.031,621792.29
MKT-01569,Campaign 1569,Partner,Mid-Market,2025-12-02 00:00:00+00:00,2026-02-09 00:00:00+00:00,74936,886,0.0211,315433.39
MKT-01570,Campaign 1570,Email,Mid-Market,2025-06-12 00:00:00+00:00,2025-07-19 00:00:00+00:00,626793,5375,0.0666,3268997.88
MKT-01571,Campaign 1571,Partner,SMB,2025-06-02 00:00:00+00:00,2025-07-12 00:00:00+00:00,607740,7352,0.0363,3810819.65
MKT-01572,Campaign 1572,Email,Mid-Market,2025-09-05 00:00:00+00:00,2025-11-07 00:00:00+00:00,693426,14092,0.0564,4253172.83
MKT-01573,Campaign 1573,Social,Enterprise,2025-08-04 00:00:00+00:00,2025-08-22 00:00:00+00:00,27768,291,0.0588,158891.69
MKT-01574,Campaign 1574,Search,SMB,2023-02-24 00:00:00+00:00,2023-05-02 00:00:00+00:00,168771,2326,0.0662,879747.63
MKT-01575,Campaign 1575,Content,Mid-Market,2024-11-04 00:00:00+00:00,2024-12-01 00:00:00+00:00,365044,2938,0.0411,1950897.64
MKT-01576,Campaign 1576,Content,Mid-Market,2023-05-06 00:00:00+00:00,2023-07-28 00:00:00+00:00,909245,8402,0.0191,2920910.34
MKT-01577,Campaign 1577,Social,Mid-Market,2023-06-10 00:00:00+00:00,2023-07-05 00:00:00+00:00,862297,18220,0.0114,3837773.69
MKT-01578,Campaign 1578,Content,Enterprise,2025-12-14 00:00:00+00:00,2026-03-12 00:00:00+00:00,842686,12284,0.0378,3518392.92
MKT-01579,Campaign 1579,Partner,SMB,2025-02-18 00:00:00+00:00,2025-04-07 00:00:00+00:00,664616,13524,0.0691,4295518.61
MKT-01580,Campaign 1580,Events,SMB,2024-11-30 00:00:00+00:00,2025-03-01 00:00:00+00:00,237080,2036,0.0432,1351911.22
MKT-01581,Campaign 1581,Events,SMB,2025-12-23 00:00:00+00:00,2026-03-08 00:00:00+00:00,707651,18743,0.0637,3132133.32
MKT-01582,Campaign 1582,Email,Mid-Market,2025-04-07 00:00:00+00:00,2025-06-14 00:00:00+00:00,301188,4224,0.0265,1185726.22
MKT-01583,Campaign 1583,Content,Enterprise,2024-08-02 00:00:00+00:00,2024-08-30 00:00:00+00:00,347345,6486,0.0652,2426113.39
MKT-01584,Campaign 1584,Events,Enterprise,2024-03-29 00:00:00+00:00,2024-05-27 00:00:00+00:00,894426,11796,0.0528,7371038.74
MKT-01585,Campaign 1585,Content,Mid-Market,2023-12-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,265825,2500,0.0441,1230993.29
MKT-01586,Campaign 1586,Content,Enterprise,2023-10-06 00:00:00+00:00,2023-12-12 00:00:00+00:00,917835,24724,0.057,6095830.38
MKT-01587,Campaign 1587,Content,Enterprise,2024-02-28 00:00:00+00:00,2024-04-11 00:00:00+00:00,755118,12869,0.0329,3098529.46
MKT-01588,Campaign 1588,Content,Enterprise,2023-04-25 00:00:00+00:00,2023-07-06 00:00:00+00:00,388695,3523,0.0494,1769758.63
MKT-01589,Campaign 1589,Events,SMB,2023-01-16 00:00:00+00:00,2023-02-23 00:00:00+00:00,279647,4558,0.0285,1182040.08
MKT-01590,Campaign 1590,Social,SMB,2023-09-04 00:00:00+00:00,2023-11-20 00:00:00+00:00,773715,12307,0.0322,4824711.12
MKT-01591,Campaign 1591,Email,Mid-Market,2024-06-11 00:00:00+00:00,2024-08-02 00:00:00+00:00,846375,13992,0.0273,2909435.05
MKT-01592,Campaign 1592,Partner,SMB,2023-04-29 00:00:00+00:00,2023-06-04 00:00:00+00:00,848526,8799,0.0277,4925323.42
MKT-01593,Campaign 1593,Events,SMB,2024-01-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,287023,2502,0.0142,2366667.73
MKT-01594,Campaign 1594,Search,Enterprise,2025-12-02 00:00:00+00:00,2026-02-09 00:00:00+00:00,811856,11799,0.0784,3233281.46
MKT-01595,Campaign 1595,Partner,Mid-Market,2024-10-18 00:00:00+00:00,2024-11-18 00:00:00+00:00,353911,2889,0.0228,2303351.49
MKT-01596,Campaign 1596,Partner,Mid-Market,2025-09-28 00:00:00+00:00,2025-10-26 00:00:00+00:00,622070,12752,0.0585,2135843.75
MKT-01597,Campaign 1597,Social,Enterprise,2023-07-27 00:00:00+00:00,2023-10-12 00:00:00+00:00,562447,4957,0.015,3533545.18
MKT-01598,Campaign 1598,Social,Mid-Market,2025-05-17 00:00:00+00:00,2025-06-08 00:00:00+00:00,395336,5911,0.0328,3020597.63
MKT-01599,Campaign 1599,Partner,Enterprise,2023-05-17 00:00:00+00:00,2023-06-08 00:00:00+00:00,331512,6598,0.0363,1422474.84
MKT-01600,Campaign 1600,Partner,Mid-Market,2023-01-26 00:00:00+00:00,2023-04-11 00:00:00+00:00,473191,4923,0.0648,2529142.76
MKT-01601,Campaign 1601,Content,Mid-Market,2023-01-02 00:00:00+00:00,2023-01-26 00:00:00+00:00,76699,1329,0.0473,424347.17
MKT-01602,Campaign 1602,Partner,Enterprise,2024-08-22 00:00:00+00:00,2024-10-20 00:00:00+00:00,661438,13900,0.0248,5311316.78
MKT-01603,Campaign 1603,Partner,Enterprise,2023-01-05 00:00:00+00:00,2023-03-30 00:00:00+00:00,57583,727,0.0381,197926.51
MKT-01604,Campaign 1604,Search,SMB,2023-10-03 00:00:00+00:00,2023-11-23 00:00:00+00:00,251573,4941,0.061,1251568.01
MKT-01605,Campaign 1605,Email,Mid-Market,2025-03-07 00:00:00+00:00,2025-06-04 00:00:00+00:00,573051,6993,0.0588,2145999.29
MKT-01606,Campaign 1606,Events,SMB,2023-03-28 00:00:00+00:00,2023-05-12 00:00:00+00:00,658248,5525,0.0313,4535798.67
MKT-01607,Campaign 1607,Search,Enterprise,2025-10-13 00:00:00+00:00,2025-12-23 00:00:00+00:00,714981,20221,0.0185,4342031.2
MKT-01608,Campaign 1608,Email,Mid-Market,2023-01-25 00:00:00+00:00,2023-02-27 00:00:00+00:00,492296,7236,0.0317,3045670.31
MKT-01609,Campaign 1609,Search,Enterprise,2025-08-09 00:00:00+00:00,2025-09-20 00:00:00+00:00,523594,5784,0.0529,2188805.88
MKT-01610,Campaign 1610,Content,Mid-Market,2025-04-04 00:00:00+00:00,2025-06-02 00:00:00+00:00,542680,6870,0.0139,2862516.24
MKT-01611,Campaign 1611,Search,Enterprise,2025-08-29 00:00:00+00:00,2025-10-10 00:00:00+00:00,807834,9170,0.0392,6540450.51
MKT-01612,Campaign 1612,Events,Enterprise,2024-03-11 00:00:00+00:00,2024-03-31 00:00:00+00:00,772022,20805,0.0225,5143113.68
MKT-01613,Campaign 1613,Partner,SMB,2023-03-10 00:00:00+00:00,2023-04-21 00:00:00+00:00,420863,5068,0.0342,3377386.1
MKT-01614,Campaign 1614,Search,Mid-Market,2024-11-08 00:00:00+00:00,2025-01-15 00:00:00+00:00,868622,9199,0.0502,5845908.92
MKT-01615,Campaign 1615,Email,Enterprise,2025-12-31 00:00:00+00:00,2026-02-19 00:00:00+00:00,256009,2880,0.041,1642274.59
MKT-01616,Campaign 1616,Partner,SMB,2025-06-09 00:00:00+00:00,2025-07-31 00:00:00+00:00,293556,7560,0.0531,2416573.45
MKT-01617,Campaign 1617,Events,Mid-Market,2025-01-22 00:00:00+00:00,2025-02-19 00:00:00+00:00,120103,2701,0.0616,721194.38
MKT-01618,Campaign 1618,Content,Enterprise,2024-05-30 00:00:00+00:00,2024-08-01 00:00:00+00:00,705927,7280,0.1017,5097366.86
MKT-01619,Campaign 1619,Search,Enterprise,2023-09-30 00:00:00+00:00,2023-11-20 00:00:00+00:00,540145,11234,0.0565,2088705.66
MKT-01620,Campaign 1620,Events,Mid-Market,2023-05-29 00:00:00+00:00,2023-06-14 00:00:00+00:00,558633,8883,0.0516,2365551.25
MKT-01621,Campaign 1621,Events,Enterprise,2023-03-01 00:00:00+00:00,2023-05-05 00:00:00+00:00,729144,9712,0.0315,4190022.25
MKT-01622,Campaign 1622,Content,SMB,2025-12-20 00:00:00+00:00,2026-02-01 00:00:00+00:00,280197,3753,0.0563,1435405.59
MKT-01623,Campaign 1623,Events,Mid-Market,2025-12-16 00:00:00+00:00,2026-01-06 00:00:00+00:00,236519,5917,0.067,1066108.03
MKT-01624,Campaign 1624,Social,SMB,2025-01-13 00:00:00+00:00,2025-02-27 00:00:00+00:00,601625,7953,0.0312,3036742.99
MKT-01625,Campaign 1625,Social,Enterprise,2024-05-10 00:00:00+00:00,2024-07-02 00:00:00+00:00,22058,302,0.033,155013.22
MKT-01626,Campaign 1626,Social,Enterprise,2023-08-17 00:00:00+00:00,2023-10-15 00:00:00+00:00,608683,10086,0.0316,4136252.51
MKT-01627,Campaign 1627,Social,Mid-Market,2026-01-09 00:00:00+00:00,2026-03-08 00:00:00+00:00,211766,2596,0.0208,816333.91
MKT-01628,Campaign 1628,Content,Mid-Market,2025-02-24 00:00:00+00:00,2025-05-19 00:00:00+00:00,757808,7521,0.0417,6604722.6
MKT-01629,Campaign 1629,Social,Mid-Market,2023-03-13 00:00:00+00:00,2023-05-03 00:00:00+00:00,231462,1862,0.0204,1647195.19
MKT-01630,Campaign 1630,Email,Mid-Market,2024-05-07 00:00:00+00:00,2024-07-15 00:00:00+00:00,383929,3141,0.0404,1708902.87
MKT-01631,Campaign 1631,Search,Enterprise,2024-02-03 00:00:00+00:00,2024-04-10 00:00:00+00:00,627251,6473,0.0471,2313072.71
MKT-01632,Campaign 1632,Content,Mid-Market,2025-06-30 00:00:00+00:00,2025-09-14 00:00:00+00:00,749823,13342,0.0465,6132494.91
MKT-01633,Campaign 1633,Email,SMB,2025-04-22 00:00:00+00:00,2025-07-14 00:00:00+00:00,787801,7183,0.0341,4121737.86
MKT-01634,Campaign 1634,Content,Mid-Market,2025-04-08 00:00:00+00:00,2025-06-20 00:00:00+00:00,238463,3667,0.0172,1070457.62
MKT-01635,Campaign 1635,Events,SMB,2025-06-17 00:00:00+00:00,2025-09-15 00:00:00+00:00,792638,15155,0.0615,3787671.72
MKT-01636,Campaign 1636,Events,Mid-Market,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,434040,6751,0.0137,2040747.68
MKT-01637,Campaign 1637,Partner,Enterprise,2024-05-03 00:00:00+00:00,2024-07-13 00:00:00+00:00,417560,10423,0.0439,3150346.5
MKT-01638,Campaign 1638,Partner,SMB,2025-05-01 00:00:00+00:00,2025-06-24 00:00:00+00:00,576516,8168,0.0658,3926022.43
MKT-01639,Campaign 1639,Content,SMB,2023-10-19 00:00:00+00:00,2023-11-25 00:00:00+00:00,904816,8447,0.0435,4653424.78
MKT-01640,Campaign 1640,Partner,Mid-Market,2024-09-25 00:00:00+00:00,2024-12-05 00:00:00+00:00,557767,15621,0.0625,2817160.52
MKT-01641,Campaign 1641,Content,Enterprise,2025-07-22 00:00:00+00:00,2025-10-20 00:00:00+00:00,321173,9173,0.0502,2748722.6
MKT-01642,Campaign 1642,Email,Enterprise,2025-02-12 00:00:00+00:00,2025-04-08 00:00:00+00:00,61999,1219,0.0197,422037.23
MKT-01643,Campaign 1643,Search,Enterprise,2024-01-25 00:00:00+00:00,2024-04-08 00:00:00+00:00,804280,15270,0.063,5834536.08
MKT-01644,Campaign 1644,Email,Enterprise,2024-03-30 00:00:00+00:00,2024-06-26 00:00:00+00:00,336166,3616,0.0326,1636822.02
