customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag
CUS-005043,Customer 05043,Mid-Market,Energy,North America,Country-03,2025-06-10 00:00:00+00:00,8540,9882759,69.41,18.9,90.67,1
CUS-005044,Customer 05044,Mid-Market,Logistics,North America,Country-04,2025-06-07 00:00:00+00:00,18241,16772529,48.29,30.62,68.77,1
CUS-005045,Customer 05045,Enterprise,Manufacturing,Asia Pacific,Country-05,2023-03-04 00:00:00+00:00,24663,86669332,55.99,27.88,56.65,0
CUS-005046,Customer 05046,SMB,Retail,Middle East & Africa,Country-06,2024-08-01 00:00:00+00:00,19318,3783637,32.38,14.54,77.03,1
CUS-005047,Customer 05047,Enterprise,Logistics,North America,Country-07,2024-06-19 00:00:00+00:00,23218,708635943,82.23,61.79,43.22,0
CUS-005048,Customer 05048,SMB,Telecom,Latin America,Country-08,2023-06-06 00:00:00+00:00,19740,686926,12.87,9.72,87.43,1
CUS-005049,Customer 05049,Enterprise,Finance,Europe,Country-09,2024-11-23 00:00:00+00:00,21095,106922224,71.78,48.29,43.12,0
CUS-005050,Customer 05050,SMB,Education,North America,Country-10,2024-11-19 00:00:00+00:00,1000,773607,40.28,21.71,75.64,1
CUS-005051,Customer 05051,Enterprise,Finance,Europe,Country-11,2025-01-29 00:00:00+00:00,8840,577018951,89.13,62.77,44.1,0
CUS-005052,Customer 05052,Mid-Market,Telecom,North America,Country-12,2024-06-25 00:00:00+00:00,6851,6370976,56.36,21.01,94.22,1
CUS-005053,Customer 05053,Mid-Market,Logistics,Asia Pacific,Country-13,2024-09-28 00:00:00+00:00,21583,15260734,52.84,11.97,87.62,1
CUS-005054,Customer 05054,Enterprise,Government,North America,Country-14,2024-10-12 00:00:00+00:00,5761,439181506,90.42,59.86,43.57,0
CUS-005055,Customer 05055,SMB,Education,Europe,Country-15,2024-11-21 00:00:00+00:00,24195,2994966,42.71,23.77,75.53,1
CUS-005056,Customer 05056,Enterprise,Energy,North America,Country-16,2024-06-10 00:00:00+00:00,17472,906213539,68.45,71.32,30.21,0
CUS-005057,Customer 05057,Mid-Market,Manufacturing,Latin America,Country-17,2024-11-01 00:00:00+00:00,3120,15964980,51.15,37.27,56.25,0
CUS-005058,Customer 05058,Mid-Market,Manufacturing,Middle East & Africa,Country-18,2023-02-24 00:00:00+00:00,17090,9521184,62.0,18.95,91.16,1
CUS-005059,Customer 05059,Mid-Market,Energy,Europe,Country-19,2024-07-09 00:00:00+00:00,8581,17394919,53.36,19.71,77.08,1
CUS-005060,Customer 05060,Enterprise,Technology,Europe,Country-20,2023-07-02 00:00:00+00:00,7443,968173332,67.41,69.57,22.73,0
CUS-005061,Customer 05061,Enterprise,Manufacturing,Middle East & Africa,Country-21,2024-01-02 00:00:00+00:00,24851,422375550,92.3,56.33,38.28,0
CUS-005062,Customer 05062,Enterprise,Energy,North America,Country-22,2024-11-22 00:00:00+00:00,19843,598247200,72.68,65.2,39.46,0
CUS-005063,Customer 05063,Mid-Market,Government,Latin America,Country-23,2023-04-13 00:00:00+00:00,19089,13321366,51.72,22.19,72.91,1
CUS-005064,Customer 05064,Enterprise,Retail,Asia Pacific,Country-00,2024-11-09 00:00:00+00:00,7807,29895725,58.07,43.19,67.43,1
CUS-005065,Customer 05065,SMB,Education,Middle East & Africa,Country-01,2023-08-22 00:00:00+00:00,16572,2153810,46.78,21.57,82.9,1
CUS-005066,Customer 05066,Mid-Market,Finance,North America,Country-02,2024-11-09 00:00:00+00:00,8589,10094161,50.16,35.95,70.08,1
CUS-005067,Customer 05067,Mid-Market,Finance,North America,Country-03,2024-11-20 00:00:00+00:00,15084,15570739,52.84,5.07,92.0,1
CUS-005068,Customer 05068,Mid-Market,Logistics,Europe,Country-04,2023-01-14 00:00:00+00:00,9986,24218698,46.08,25.47,70.18,1
CUS-005069,Customer 05069,Enterprise,Healthcare,North America,Country-05,2023-07-30 00:00:00+00:00,15247,878415085,74.76,64.58,35.65,0
CUS-005070,Customer 05070,Mid-Market,Manufacturing,North America,Country-06,2024-12-25 00:00:00+00:00,18621,21769286,39.75,1.9,89.79,1
CUS-005071,Customer 05071,Mid-Market,Government,Middle East & Africa,Country-07,2023-11-04 00:00:00+00:00,7895,13964760,63.76,29.06,74.25,1
CUS-005072,Customer 05072,Mid-Market,Finance,North America,Country-08,2024-01-31 00:00:00+00:00,319,6628556,50.35,12.99,93.43,1
CUS-005073,Customer 05073,Mid-Market,Manufacturing,North America,Country-09,2023-01-15 00:00:00+00:00,2442,12612452,68.03,26.9,68.26,1
CUS-005074,Customer 05074,Mid-Market,Energy,North America,Country-10,2024-09-16 00:00:00+00:00,22663,19450450,64.79,32.28,72.55,1
CUS-005075,Customer 05075,SMB,Healthcare,Europe,Country-11,2023-03-25 00:00:00+00:00,23985,4790130,45.46,19.64,82.14,1
CUS-005076,Customer 05076,Enterprise,Logistics,Asia Pacific,Country-12,2023-09-02 00:00:00+00:00,17309,803247760,83.85,68.7,39.11,0
CUS-005077,Customer 05077,Mid-Market,Retail,North America,Country-13,2024-03-05 00:00:00+00:00,2698,14151622,79.8,37.66,73.84,1
CUS-005078,Customer 05078,Enterprise,Technology,Latin America,Country-14,2024-11-23 00:00:00+00:00,14675,882664279,89.76,90.13,15.35,0
CUS-005079,Customer 05079,Mid-Market,Telecom,Latin America,Country-15,2024-03-24 00:00:00+00:00,10825,24487736,39.65,20.77,78.83,1
CUS-005080,Customer 05080,SMB,Government,North America,Country-16,2025-06-03 00:00:00+00:00,5952,4760548,35.52,17.05,91.39,1
CUS-005081,Customer 05081,Enterprise,Technology,Latin America,Country-17,2024-04-15 00:00:00+00:00,9497,489066214,65.24,49.85,50.49,0
CUS-005082,Customer 05082,Mid-Market,Government,Europe,Country-18,2023-08-17 00:00:00+00:00,19643,7089852,66.94,30.16,67.98,1
CUS-005083,Customer 05083,Mid-Market,Healthcare,Europe,Country-19,2023-06-21 00:00:00+00:00,24909,15971903,50.69,10.7,85.03,1
CUS-005084,Customer 05084,Enterprise,Telecom,Middle East & Africa,Country-20,2024-12-06 00:00:00+00:00,21822,791709068,64.14,62.11,38.57,0
CUS-005085,Customer 05085,SMB,Education,Middle East & Africa,Country-21,2024-02-18 00:00:00+00:00,5115,2219522,33.72,25.58,81.46,1
CUS-005086,Customer 05086,Mid-Market,Manufacturing,Europe,Country-22,2024-06-28 00:00:00+00:00,12551,24264231,62.18,41.27,51.51,0
CUS-005087,Customer 05087,SMB,Government,Europe,Country-23,2023-11-30 00:00:00+00:00,13216,1972193,52.89,29.38,61.94,1
CUS-005088,Customer 05088,Mid-Market,Logistics,North America,Country-00,2023-09-03 00:00:00+00:00,7329,23161219,41.04,17.13,74.33,1
CUS-005089,Customer 05089,SMB,Energy,Europe,Country-01,2024-06-23 00:00:00+00:00,10890,974222,36.8,18.7,88.46,1
CUS-005090,Customer 05090,Mid-Market,Healthcare,Asia Pacific,Country-02,2023-09-22 00:00:00+00:00,9529,13364331,31.47,28.92,73.87,1
CUS-005091,Customer 05091,Mid-Market,Education,North America,Country-03,2025-06-18 00:00:00+00:00,1762,11179983,24.52,9.63,100.0,1
CUS-005092,Customer 05092,SMB,Education,Middle East & Africa,Country-04,2024-10-20 00:00:00+00:00,10420,4295431,50.79,13.46,82.91,1
CUS-005093,Customer 05093,Mid-Market,Healthcare,Asia Pacific,Country-05,2025-01-07 00:00:00+00:00,9119,13378894,62.42,46.23,45.21,0
CUS-005094,Customer 05094,Mid-Market,Technology,North America,Country-06,2023-09-13 00:00:00+00:00,7665,14809701,60.41,19.56,91.34,1
CUS-005095,Customer 05095,SMB,Retail,Latin America,Country-07,2023-01-27 00:00:00+00:00,15353,881316,66.22,17.25,77.6,1
CUS-005096,Customer 05096,Mid-Market,Finance,Latin America,Country-08,2023-02-13 00:00:00+00:00,17811,19678233,34.54,18.78,85.95,1
CUS-005097,Customer 05097,Mid-Market,Manufacturing,North America,Country-09,2025-02-12 00:00:00+00:00,1197,23739583,28.88,17.1,73.56,1
CUS-005098,Customer 05098,Mid-Market,Technology,Europe,Country-10,2025-02-25 00:00:00+00:00,8570,13175933,42.27,23.15,78.12,1
CUS-005099,Customer 05099,SMB,Technology,Latin America,Country-11,2024-09-03 00:00:00+00:00,795,4951924,14.33,13.65,85.21,1
CUS-005100,Customer 05100,SMB,Technology,Middle East & Africa,Country-12,2024-06-14 00:00:00+00:00,20534,1567295,35.41,14.7,75.34,1
CUS-005101,Customer 05101,Mid-Market,Energy,North America,Country-13,2023-07-08 00:00:00+00:00,23181,18973525,66.16,29.26,83.99,1
CUS-005102,Customer 05102,Mid-Market,Government,Asia Pacific,Country-14,2024-11-13 00:00:00+00:00,11605,9796377,62.15,23.73,70.06,1
CUS-005103,Customer 05103,Enterprise,Manufacturing,Latin America,Country-15,2024-04-09 00:00:00+00:00,23626,900178718,86.39,71.48,21.97,0
CUS-005104,Customer 05104,Mid-Market,Healthcare,Middle East & Africa,Country-16,2024-06-26 00:00:00+00:00,15733,15286210,63.19,33.31,62.11,1
CUS-005105,Customer 05105,SMB,Healthcare,North America,Country-17,2023-01-22 00:00:00+00:00,21729,4695171,38.34,24.67,60.07,1
CUS-005106,Customer 05106,Mid-Market,Government,Europe,Country-18,2024-04-09 00:00:00+00:00,23700,10399173,50.64,15.97,81.74,1
CUS-005107,Customer 05107,Enterprise,Retail,Latin America,Country-19,2024-09-16 00:00:00+00:00,14686,183550418,78.12,31.61,63.81,1
CUS-005108,Customer 05108,Mid-Market,Retail,North America,Country-20,2024-11-23 00:00:00+00:00,11165,20804840,36.58,24.27,82.68,1
CUS-005109,Customer 05109,Mid-Market,Manufacturing,Europe,Country-21,2023-05-11 00:00:00+00:00,18555,4973098,13.51,2.02,100.0,1
CUS-005110,Customer 05110,SMB,Logistics,Asia Pacific,Country-22,2023-01-29 00:00:00+00:00,4279,1255745,49.46,14.42,76.7,1
CUS-005111,Customer 05111,Enterprise,Technology,Europe,Country-23,2025-02-09 00:00:00+00:00,7434,877779570,75.28,49.8,45.62,0
CUS-005112,Customer 05112,Mid-Market,Government,Latin America,Country-00,2023-10-08 00:00:00+00:00,13759,7944957,79.97,47.52,67.57,1
CUS-005113,Customer 05113,SMB,Healthcare,North America,Country-01,2024-03-01 00:00:00+00:00,5053,2248452,53.75,26.47,67.15,1
CUS-005114,Customer 05114,SMB,Finance,Latin America,Country-02,2024-07-18 00:00:00+00:00,12429,2892800,48.33,26.21,79.55,1
CUS-005115,Customer 05115,Enterprise,Technology,North America,Country-03,2024-03-18 00:00:00+00:00,21400,997599010,67.63,68.86,26.38,0
CUS-005116,Customer 05116,SMB,Retail,Latin America,Country-04,2025-04-29 00:00:00+00:00,19570,2262129,32.64,16.47,76.51,1
CUS-005117,Customer 05117,Mid-Market,Government,Europe,Country-05,2025-01-28 00:00:00+00:00,22284,17981094,54.08,24.78,71.43,1
CUS-005118,Customer 05118,SMB,Education,North America,Country-06,2023-12-21 00:00:00+00:00,21508,1724318,57.37,25.32,84.98,1
CUS-005119,Customer 05119,Enterprise,Manufacturing,Middle East & Africa,Country-07,2023-06-21 00:00:00+00:00,8326,682042869,78.49,51.38,38.35,0
CUS-005120,Customer 05120,Mid-Market,Education,Latin America,Country-08,2025-05-27 00:00:00+00:00,17822,5433788,71.08,18.05,86.54,1
CUS-005121,Customer 05121,Mid-Market,Telecom,Europe,Country-09,2024-09-29 00:00:00+00:00,9316,12308270,59.49,45.17,63.37,1
CUS-005122,Customer 05122,Mid-Market,Finance,North America,Country-10,2024-11-10 00:00:00+00:00,24287,11746379,45.41,21.15,74.99,1
CUS-005123,Customer 05123,Mid-Market,Government,Asia Pacific,Country-11,2024-02-22 00:00:00+00:00,4439,12328128,74.25,30.34,76.64,1
CUS-005124,Customer 05124,Mid-Market,Technology,Middle East & Africa,Country-12,2024-03-12 00:00:00+00:00,6748,24895431,72.98,27.31,78.58,1
CUS-005125,Customer 05125,Mid-Market,Healthcare,North America,Country-13,2023-06-13 00:00:00+00:00,23541,5390181,60.6,35.85,58.5,1
CUS-005126,Customer 05126,Enterprise,Education,Middle East & Africa,Country-14,2024-01-22 00:00:00+00:00,5998,298756422,79.78,47.52,45.83,0
CUS-005127,Customer 05127,Mid-Market,Logistics,Europe,Country-15,2024-05-03 00:00:00+00:00,15495,6014101,65.01,22.56,76.36,1
CUS-005128,Customer 05128,Enterprise,Manufacturing,Asia Pacific,Country-16,2023-04-27 00:00:00+00:00,7299,854217231,65.44,56.92,43.83,0
CUS-005129,Customer 05129,SMB,Energy,Europe,Country-17,2024-07-25 00:00:00+00:00,7129,2713575,40.36,20.75,76.66,1
CUS-005130,Customer 05130,SMB,Energy,North America,Country-18,2024-07-07 00:00:00+00:00,16780,2927862,31.26,11.08,92.88,1
CUS-005131,Customer 05131,Mid-Market,Healthcare,Middle East & Africa,Country-19,2025-01-26 00:00:00+00:00,19876,12863021,54.31,31.41,63.17,1
CUS-005132,Customer 05132,Enterprise,Telecom,North America,Country-20,2023-02-17 00:00:00+00:00,5832,725786970,86.43,81.29,12.32,0
CUS-005133,Customer 05133,Enterprise,Education,Middle East & Africa,Country-21,2023-07-23 00:00:00+00:00,24572,145396639,83.77,39.41,60.61,1
CUS-005134,Customer 05134,Mid-Market,Manufacturing,North America,Country-22,2024-01-22 00:00:00+00:00,2233,13483505,65.82,27.81,73.79,1
CUS-005135,Customer 05135,SMB,Logistics,North America,Country-23,2025-03-02 00:00:00+00:00,2523,3642288,57.43,19.33,89.85,1
CUS-005136,Customer 05136,Mid-Market,Education,Middle East & Africa,Country-00,2023-08-02 00:00:00+00:00,24443,16937458,52.89,23.16,80.02,1
CUS-005137,Customer 05137,Enterprise,Government,Asia Pacific,Country-01,2025-05-24 00:00:00+00:00,1409,891672030,55.57,40.54,64.43,1
CUS-005138,Customer 05138,Enterprise,Finance,North America,Country-02,2025-05-10 00:00:00+00:00,7882,784202350,69.8,67.66,29.93,0
CUS-005139,Customer 05139,Enterprise,Healthcare,Asia Pacific,Country-03,2023-03-27 00:00:00+00:00,3050,55976646,70.91,23.2,74.44,1
CUS-005140,Customer 05140,SMB,Government,North America,Country-04,2023-11-23 00:00:00+00:00,5579,3170262,53.46,17.72,77.83,1
CUS-005141,Customer 05141,Mid-Market,Telecom,Latin America,Country-05,2023-08-21 00:00:00+00:00,1873,22933964,65.16,30.8,70.48,1
CUS-005142,Customer 05142,Mid-Market,Technology,North America,Country-06,2024-03-16 00:00:00+00:00,8984,8675202,72.15,43.79,57.23,0
CUS-005143,Customer 05143,Mid-Market,Technology,Europe,Country-07,2025-04-11 00:00:00+00:00,7409,7124475,29.79,6.82,93.86,1
CUS-005144,Customer 05144,SMB,Technology,North America,Country-08,2023-12-04 00:00:00+00:00,3981,409805,32.83,13.29,85.29,1
CUS-005145,Customer 05145,Mid-Market,Energy,Asia Pacific,Country-09,2024-08-19 00:00:00+00:00,17974,20071585,56.72,28.58,71.13,1
CUS-005146,Customer 05146,SMB,Telecom,Middle East & Africa,Country-10,2023-05-04 00:00:00+00:00,918,1631327,50.71,17.5,94.09,1
CUS-005147,Customer 05147,SMB,Finance,Latin America,Country-11,2024-05-28 00:00:00+00:00,11870,1327702,73.32,32.08,69.84,1
CUS-005148,Customer 05148,Mid-Market,Telecom,Europe,Country-12,2023-11-14 00:00:00+00:00,7651,5774622,44.32,7.42,96.66,1
CUS-005149,Customer 05149,SMB,Energy,North America,Country-13,2025-04-06 00:00:00+00:00,16265,3069007,34.06,11.21,92.07,1
CUS-005150,Customer 05150,Enterprise,Education,North America,Country-14,2024-12-02 00:00:00+00:00,8463,235423623,66.07,47.82,50.96,0
CUS-005151,Customer 05151,Mid-Market,Technology,Latin America,Country-15,2023-07-13 00:00:00+00:00,11830,20884606,47.56,28.66,75.1,1
CUS-005152,Customer 05152,Enterprise,Energy,North America,Country-16,2024-07-13 00:00:00+00:00,20280,612532707,59.56,44.7,55.45,0
CUS-005153,Customer 05153,Mid-Market,Telecom,Asia Pacific,Country-17,2023-11-04 00:00:00+00:00,3631,22409054,58.64,19.07,72.18,1
CUS-005154,Customer 05154,Enterprise,Logistics,Europe,Country-18,2024-01-29 00:00:00+00:00,10905,103588280,85.77,40.52,55.41,0
CUS-005155,Customer 05155,Enterprise,Finance,Middle East & Africa,Country-19,2024-02-21 00:00:00+00:00,14064,284248216,73.67,31.39,82.56,1
CUS-005156,Customer 05156,Enterprise,Telecom,Europe,Country-20,2025-01-08 00:00:00+00:00,18425,324006771,59.96,36.75,71.42,1
CUS-005157,Customer 05157,Mid-Market,Retail,Asia Pacific,Country-21,2023-09-19 00:00:00+00:00,13426,18540707,55.25,22.23,75.68,1
CUS-005158,Customer 05158,Mid-Market,Healthcare,Middle East & Africa,Country-22,2023-01-04 00:00:00+00:00,18399,23855946,43.46,16.82,87.91,1
CUS-005159,Customer 05159,Mid-Market,Logistics,Middle East & Africa,Country-23,2023-06-23 00:00:00+00:00,19901,24568793,71.76,32.02,69.51,1
CUS-005160,Customer 05160,Mid-Market,Retail,Asia Pacific,Country-00,2025-01-13 00:00:00+00:00,19730,4196953,78.6,39.81,72.39,1
CUS-005161,Customer 05161,SMB,Healthcare,Latin America,Country-01,2023-09-25 00:00:00+00:00,15395,617614,21.67,1.46,97.63,1
CUS-005162,Customer 05162,SMB,Logistics,Asia Pacific,Country-02,2023-02-23 00:00:00+00:00,22964,2971756,47.21,29.01,72.56,1
CUS-005163,Customer 05163,Enterprise,Education,Europe,Country-03,2023-12-27 00:00:00+00:00,591,758094948,61.11,63.04,31.38,0
CUS-005164,Customer 05164,Mid-Market,Telecom,North America,Country-04,2025-02-22 00:00:00+00:00,12478,4418482,58.88,44.25,54.81,0
CUS-005165,Customer 05165,Mid-Market,Telecom,Asia Pacific,Country-05,2025-02-24 00:00:00+00:00,20056,5594013,56.8,28.13,52.68,0
CUS-005166,Customer 05166,SMB,Technology,Asia Pacific,Country-06,2025-05-02 00:00:00+00:00,2621,4768566,25.23,23.3,78.52,1
CUS-005167,Customer 05167,Mid-Market,Logistics,North America,Country-07,2024-09-07 00:00:00+00:00,20459,17477022,74.92,42.14,64.89,1
CUS-005168,Customer 05168,SMB,Telecom,North America,Country-08,2025-01-07 00:00:00+00:00,990,4381228,41.88,20.52,91.32,1
CUS-005169,Customer 05169,Enterprise,Manufacturing,Latin America,Country-09,2024-11-26 00:00:00+00:00,19668,23458069,65.42,20.52,82.84,1
CUS-005170,Customer 05170,Mid-Market,Telecom,North America,Country-10,2023-01-18 00:00:00+00:00,4693,4786057,59.63,34.16,63.28,1
CUS-005171,Customer 05171,SMB,Healthcare,Asia Pacific,Country-11,2024-01-12 00:00:00+00:00,16696,3564812,31.81,16.36,77.89,1
CUS-005172,Customer 05172,Mid-Market,Energy,Asia Pacific,Country-12,2024-04-18 00:00:00+00:00,20734,17416866,55.43,39.85,56.82,0
CUS-005173,Customer 05173,SMB,Manufacturing,Europe,Country-13,2024-02-22 00:00:00+00:00,20359,4429376,18.28,14.3,74.51,1
CUS-005174,Customer 05174,Enterprise,Energy,North America,Country-14,2025-01-15 00:00:00+00:00,14369,151432153,39.0,31.3,66.94,1
CUS-005175,Customer 05175,Enterprise,Manufacturing,Europe,Country-15,2025-06-02 00:00:00+00:00,22712,878632142,58.42,52.42,39.0,0
CUS-005176,Customer 05176,Enterprise,Government,Europe,Country-16,2024-05-05 00:00:00+00:00,3524,772124556,64.55,58.03,37.79,0
CUS-005177,Customer 05177,Enterprise,Energy,Asia Pacific,Country-17,2023-03-28 00:00:00+00:00,5931,132556362,47.4,10.58,87.99,1
CUS-005178,Customer 05178,Enterprise,Manufacturing,Latin America,Country-18,2023-11-20 00:00:00+00:00,3337,538947609,65.04,52.57,49.74,0
CUS-005179,Customer 05179,Mid-Market,Government,Latin America,Country-19,2023-06-27 00:00:00+00:00,17991,24853795,50.53,33.35,55.09,0
CUS-005180,Customer 05180,Mid-Market,Technology,North America,Country-20,2024-02-28 00:00:00+00:00,22290,20077879,57.14,37.55,60.05,1
CUS-005181,Customer 05181,Mid-Market,Energy,Latin America,Country-21,2023-07-30 00:00:00+00:00,23262,3853692,66.6,27.26,77.54,1
CUS-005182,Customer 05182,Mid-Market,Retail,North America,Country-22,2023-03-14 00:00:00+00:00,13012,19883014,81.97,23.07,86.73,1
CUS-005183,Customer 05183,Enterprise,Manufacturing,Latin America,Country-23,2023-06-04 00:00:00+00:00,3322,452765563,78.0,46.65,52.83,0
CUS-005184,Customer 05184,Mid-Market,Education,North America,Country-00,2024-03-22 00:00:00+00:00,4318,22080760,44.22,20.05,95.33,1
CUS-005185,Customer 05185,Enterprise,Telecom,Asia Pacific,Country-01,2023-05-08 00:00:00+00:00,15667,172796958,81.33,45.92,58.98,1
CUS-005186,Customer 05186,SMB,Energy,Asia Pacific,Country-02,2023-01-26 00:00:00+00:00,22421,4835399,63.61,12.56,87.87,1
CUS-005187,Customer 05187,Enterprise,Government,Europe,Country-03,2023-09-10 00:00:00+00:00,24699,428235118,56.32,39.5,69.21,1
CUS-005188,Customer 05188,Mid-Market,Telecom,Middle East & Africa,Country-04,2024-08-02 00:00:00+00:00,18025,10507173,43.1,11.46,84.99,1
CUS-005189,Customer 05189,SMB,Finance,North America,Country-05,2024-07-21 00:00:00+00:00,22023,4809717,24.11,22.59,70.08,1
CUS-005190,Customer 05190,Mid-Market,Education,North America,Country-06,2023-12-18 00:00:00+00:00,11957,14305312,50.1,4.37,100.0,1
CUS-005191,Customer 05191,Mid-Market,Retail,Asia Pacific,Country-07,2024-08-20 00:00:00+00:00,4922,12010894,63.23,36.97,66.74,1
CUS-005192,Customer 05192,Mid-Market,Telecom,Europe,Country-08,2023-06-22 00:00:00+00:00,11640,13538500,78.76,34.64,72.67,1
CUS-005193,Customer 05193,Enterprise,Education,North America,Country-09,2024-10-12 00:00:00+00:00,2508,771121340,84.48,48.64,58.51,1
CUS-005194,Customer 05194,Mid-Market,Healthcare,North America,Country-10,2023-01-16 00:00:00+00:00,16824,4927004,63.4,42.12,71.95,1
CUS-005195,Customer 05195,SMB,Finance,North America,Country-11,2023-05-02 00:00:00+00:00,8253,1179769,44.64,30.93,58.91,1
CUS-005196,Customer 05196,SMB,Telecom,Latin America,Country-12,2025-04-09 00:00:00+00:00,8474,4366027,49.48,32.42,65.1,1
CUS-005197,Customer 05197,Mid-Market,Retail,Asia Pacific,Country-13,2024-02-26 00:00:00+00:00,100,20821493,64.31,30.41,67.57,1
CUS-005198,Customer 05198,Mid-Market,Retail,North America,Country-14,2024-05-15 00:00:00+00:00,24997,23039211,76.24,29.74,78.42,1
