customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag,total_orders,total_revenue,total_margin,recent_order_count,recent_revenue,recent_avg_discount,recent_avg_shipping_days,recent_last_order,days_since_last_order,order_velocity,revenue_90d_target,signup_year,signup_month,signup_quarter,signup_dayofweek,signup_day,signup_is_month_start,signup_is_month_end,recent_order_year,recent_order_month,recent_order_quarter,recent_order_dayofweek,recent_order_day,recent_order_is_month_start,recent_order_is_month_end,recent_revenue_ratio,customer_value_proxy,segment_frequency,industry_frequency,region_frequency,total_orders_standard_scaled,total_revenue_standard_scaled,recent_revenue_standard_scaled,days_since_last_order_standard_scaled,customer_value_proxy_standard_scaled
CUS-004510,Customer 04510,Mid-Market,Energy,North America,Country-22,2024-08-14 00:00:00+00:00,19757,10031771,44.26,23.05,89.55,1,8.0,440839.55,211597.93,1,111183.17,0.1519,18.0,2026-04-19 00:00:00+00:00,107,0.0748,124555.34,2024,8,3,2,14,0,0,2026,4,2,6,19,0,0,0.011083104867525385,89937.637,0.419125,0.100375,0.319625,-0.48899722689710473,-0.7388598196735148,-0.5591914786492229,-0.3153192471942095,-0.5410249099925519
CUS-004511,Customer 04511,Mid-Market,Manufacturing,North America,Country-23,2025-05-01 00:00:00+00:00,7157,5766488,42.89,15.66,84.26,1,5.0,841195.41,422861.5,3,417391.33,0.0886666666666666,8.666666666666666,2026-07-09 00:00:00+00:00,26,0.1923,482681.35,2025,5,2,3,1,1,0,2026,7,3,3,9,0,0,0.07238224201628443,340702.5045,0.419125,0.100875,0.319625,-0.6985674669958639,-0.4777674031285857,0.12366732800466944,-0.5357472854289111,0.00840541888747045
CUS-004512,Customer 04512,Mid-Market,Finance,North America,Country-00,2025-02-16 00:00:00+00:00,5638,4151840,51.53,16.46,99.13,1,6.0,899294.1499999999,377548.76,0,0.0,0.0,0.0,,999,0.006,0.0,2025,2,1,6,16,0,0,0,0,0,0,0,0,0,0.0,150.0,0.419125,0.099875,0.319625,-0.6287107202962775,-0.4398782601426044,-0.8071352525388437,2.1121105071928743,-0.737751235406817
CUS-004513,Customer 04513,SMB,Retail,Europe,Country-01,2023-09-05 00:00:00+00:00,12371,1484280,48.82,16.45,97.47,1,4.0,551922.37,263064.32,2,422353.93,0.09795,12.0,2026-04-21 00:00:00+00:00,105,0.0381,560390.81,2023,9,3,1,5,0,0,2026,4,2,1,21,0,0,0.28455138518338857,366030.85550000006,0.294,0.099375,0.211125,-0.7684242136954503,-0.6664170635953962,0.13473416278105355,-0.32076191480494287,0.06390029087115728
CUS-004514,Customer 04514,Enterprise,Education,Latin America,Country-02,2024-07-15 00:00:00+00:00,19796,434439636,86.52,65.28,43.47,0,51.0,5223542.16,2111133.61,9,726439.63,0.0424333333333333,10.11111111111111,2026-07-27 00:00:00+00:00,8,6.375,712008.36,2024,7,3,0,15,0,0,2026,7,3,0,27,0,0,0.0016721301874951392,699153.7779999999,0.286875,0.09575,0.15975,2.51484288118511,2.380183778341111,0.8128597823677866,-0.5847312939255115,0.7937785975548044
CUS-004515,Customer 04515,Enterprise,Healthcare,North America,Country-03,2024-01-21 00:00:00+00:00,20992,389827848,75.25,64.91,25.28,0,45.0,5849831.04,2437114.09,9,1230245.17,0.0827,11.77777777777778,2026-07-30 00:00:00+00:00,5,9.0,1169039.87,2024,1,1,6,21,0,0,2026,7,3,3,30,0,0,0.003155867843489724,1126262.0225,0.286875,0.100625,0.319625,2.0957024009875918,2.7886186071317196,1.9363701742202433,-0.5928952953416115,1.7295804328856808
CUS-004516,Customer 04516,Mid-Market,Telecom,Asia Pacific,Country-04,2023-08-27 00:00:00+00:00,413,11924124,92.47,42.4,58.76,1,5.0,670964.56,290283.42,0,0.0,0.0,0.0,,999,0.005,0.0,2023,8,3,6,27,0,0,0,0,0,0,0,0,0,0.0,125.0,0.419125,0.098375,0.186,-0.6985674669958639,-0.5887835975636998,-0.8071352525388437,2.1121105071928743,-0.737806010855862
CUS-004517,Customer 04517,Mid-Market,Telecom,Asia Pacific,Country-05,2025-01-06 00:00:00+00:00,22454,12463261,48.53,28.07,81.49,1,11.0,1022154.34,460059.77,3,265841.08,0.1054333333333333,7.333333333333333,2026-05-21 00:00:00+00:00,75,0.1467,241277.69,2025,1,1,0,6,0,0,2026,5,2,3,21,0,0,0.021329977764246454,194451.12350000002,0.419125,0.098375,0.186,-0.27942698679834554,-0.35975488214516693,-0.21429696028568518,-0.40240192896594346,-0.3120339838210746
CUS-004518,Customer 04518,Mid-Market,Finance,Europe,Country-06,2023-02-07 00:00:00+00:00,24925,3763524,68.36,23.38,79.35,1,7.0,685593.23,279037.37,1,38353.16,0.0295,3.0,2026-08-01 00:00:00+00:00,3,2.3333,47137.35,2023,2,1,1,7,0,0,2026,8,3,5,1,1,0,0.010190757385896835,90171.8365,0.419125,0.099875,0.211125,-0.5588539735966911,-0.5792434979105106,-0.7216058758265907,-0.5983379629523449,-0.5405117746814081
CUS-004519,Customer 04519,SMB,Logistics,Europe,Country-07,2023-04-26 00:00:00+00:00,8039,2467458,28.47,8.18,89.23,1,5.0,509730.5,207100.69,0,0.0,0.0,0.0,,999,0.005,0.0,2023,4,2,2,26,0,0,0,0,0,0,0,0,0,0.0,125.0,0.294,0.10575,0.211125,-0.6985674669958639,-0.693932527704875,-0.8071352525388437,2.1121105071928743,-0.737806010855862
CUS-004520,Customer 04520,Enterprise,Government,Asia Pacific,Country-08,2023-04-05 00:00:00+00:00,12935,886016920,94.55,77.16,25.3,0,58.0,6167664.05,2529557.13,5,1237823.48,0.07486,11.8,2026-07-14 00:00:00+00:00,21,2.7619,1399392.69,2023,4,2,2,5,0,0,2026,7,3,1,14,0,0,0.0013970652840354335,1053964.3335,0.286875,0.100375,0.186,3.0038401080822146,2.9958936764629107,1.9532701670978114,-0.5493539544557445,1.5711748976903026
CUS-004521,Customer 04521,Enterprise,Technology,Latin America,Country-09,2023-07-01 00:00:00+00:00,9425,612146347,91.03,43.48,59.65,1,34.0,3871667.45,1810341.52,3,707428.28,0.0517666666666666,13.333333333333334,2026-05-29 00:00:00+00:00,67,0.5075,868370.08,2023,7,3,5,1,1,0,2026,5,2,4,29,0,0,0.0011556522120354988,599588.3400000001,0.286875,0.098625,0.15975,1.3272781872921413,1.498557529883363,0.7704635647951411,-0.42417259940887697,0.5756289345226677
CUS-004522,Customer 04522,Mid-Market,Education,North America,Country-10,2024-04-06 00:00:00+00:00,11910,5511417,67.96,36.96,52.7,0,17.0,2044611.37,848101.6,2,209717.17,0.0601,16.0,2026-08-03 00:00:00+00:00,1,17.0,261943.88,2024,4,2,5,6,0,0,2026,8,3,0,3,0,0,0.038051406743492645,600567.226,0.419125,0.09575,0.319625,0.13971349339917277,0.3070413445318976,-0.3394559573788732,-0.6037806305630783,0.5777736913312188
CUS-004523,Customer 04523,SMB,Manufacturing,Latin America,Country-11,2025-04-28 00:00:00+00:00,16316,1107263,19.69,4.38,91.65,1,3.0,490897.64,212713.49,1,149755.96,0.072,8.0,2026-08-02 00:00:00+00:00,2,1.5,166441.2,2025,4,2,0,28,0,0,2026,8,3,6,2,0,0,0.13524877106884273,155656.804,0.294,0.100875,0.15975,-0.8382809603950366,-0.7062143934626345,-0.47317231655794745,-0.6010592967577115,-0.3970330346612473
CUS-004524,Customer 04524,SMB,Government,North America,Country-12,2025-05-24 00:00:00+00:00,16272,397354,53.83,15.62,88.96,1,3.0,549533.94,245594.52,0,0.0,0.0,0.0,,999,0.003,0.0,2025,5,2,5,24,0,0,0,0,0,0,0,0,0,0.0,75.0,0.294,0.100375,0.319625,-0.8382809603950366,-0.6679746802628491,-0.8071352525388437,2.1121105071928743,-0.7379155617539518
CUS-004525,Customer 04525,SMB,Manufacturing,Europe,Country-13,2025-03-21 00:00:00+00:00,11880,1805097,32.53,17.81,88.31,1,5.0,745088.55,227366.01,1,62367.25,0.0504,16.0,2026-05-18 00:00:00+00:00,78,0.0641,61916.68,2025,3,1,4,21,0,0,2026,5,2,0,18,0,0,0.03455063633699463,48220.238,0.294,0.100875,0.211125,-0.6985674669958639,-0.5404435740829591,-0.6680533093623948,-0.39423792754984344,-0.6324284805209838
CUS-004526,Customer 04526,Mid-Market,Retail,Europe,Country-14,2024-11-14 00:00:00+00:00,11892,19734499,64.35,41.19,60.52,1,19.0,3324476.23,1205172.51,7,632917.62,0.0709428571428571,12.857142857142858,2026-07-02 00:00:00+00:00,33,0.5758,488026.62,2024,11,4,3,14,0,0,2026,7,3,3,2,0,0,0.032071633538809374,438371.365,0.419125,0.099375,0.211125,0.27942698679834554,1.141706307718242,0.6043012379303249,-0.5166979487913443,0.22239964655116834
CUS-004527,Customer 04527,SMB,Retail,North America,Country-15,2024-02-18 00:00:00+00:00,12227,389525,23.63,8.15,89.0,1,1.0,330605.31,159599.13,0,0.0,0.0,0.0,,999,0.001,0.0,2024,2,1,6,18,0,0,0,0,0,0,0,0,0,0.0,25.0,0.294,0.099375,0.319625,-0.9779944537942095,-0.8107491735787972,-0.8071352525388437,2.1121105071928743,-0.7380251126520415
CUS-004528,Customer 04528,Mid-Market,Healthcare,North America,Country-16,2024-11-28 00:00:00+00:00,10215,6706862,61.78,30.37,68.28,1,13.0,1531089.5,626304.79,2,369618.56,0.01135,14.5,2026-06-18 00:00:00+00:00,47,0.2766,311009.36,2024,11,4,3,28,0,0,2026,6,2,3,18,0,0,0.0551105062248187,263615.69999999995,0.419125,0.100625,0.319625,-0.13971349339917277,-0.027852382231514768,0.017131771562441132,-0.4785992755162107,-0.1604931543895258
CUS-004529,Customer 04529,Enterprise,Education,North America,Country-17,2023-08-30 00:00:00+00:00,3102,783510762,67.05,61.23,33.49,0,40.0,5538372.18,2325518.57,3,687581.8400000001,0.0637666666666666,17.666666666666668,2026-07-27 00:00:00+00:00,8,5.0,720355.57,2023,8,3,2,30,0,0,2026,7,3,0,27,0,0,0.0008775652784205152,652157.1855,0.286875,0.09575,0.319625,1.7464186674896598,2.585500445175182,0.7262050566785447,-0.5847312939255115,0.6908082192440734
CUS-004530,Customer 04530,Mid-Market,Finance,North America,Country-18,2024-08-20 00:00:00+00:00,9290,19908681,47.1,23.81,75.46,1,12.0,935284.32,456824.78,2,137101.07,0.0402,11.5,2026-04-29 00:00:00+00:00,97,0.1237,173377.36,2024,8,3,1,20,0,0,2026,4,2,2,29,0,0,0.006886496900522943,118615.004,0.419125,0.099875,0.319625,-0.20957024009875916,-0.4164072399927736,-0.5013933250501322,-0.3425325852478764,-0.4781922837985213
CUS-004531,Customer 04531,SMB,Logistics,Asia Pacific,Country-19,2023-01-08 00:00:00+00:00,17895,1941545,52.3,15.63,90.32,1,4.0,251109.06,145439.15,0,0.0,0.0,0.0,,999,0.004,0.0,2023,1,1,6,8,0,0,0,0,0,0,0,0,0,0.0,100.0,0.294,0.10575,0.186,-0.7684242136954503,-0.8625927210137212,-0.8071352525388437,2.1121105071928743,-0.7378607863049068
CUS-004532,Customer 04532,Mid-Market,Telecom,North America,Country-20,2025-03-24 00:00:00+00:00,24446,15043277,57.28,28.09,88.91,1,5.0,232033.81,85908.29000000001,3,86327.19,0.0804666666666666,13.333333333333334,2026-05-09 00:00:00+00:00,87,0.0575,99592.36,2025,3,1,0,24,0,0,2026,5,2,5,9,0,0,0.005738589404422986,70825.702,0.419125,0.098375,0.319625,-0.6985674669958639,-0.8750326616173099,-0.6146214999818125,-0.36974592330154327,-0.5828995028622393
CUS-004533,Customer 04533,Mid-Market,Manufacturing,Latin America,Country-21,2025-05-24 00:00:00+00:00,20321,22148920,55.13,27.06,64.51,1,5.0,641848.78,246761.94,0,0.0,0.0,0.0,,999,0.005,0.0,2025,5,2,5,24,0,0,0,0,0,0,0,0,0,0.0,125.0,0.419125,0.100875,0.15975,-0.6985674669958639,-0.6077714783949946,-0.8071352525388437,2.1121105071928743,-0.737806010855862
CUS-004534,Customer 04534,Mid-Market,Telecom,Middle East & Africa,Country-22,2024-10-23 00:00:00+00:00,21540,21603645,68.32,9.66,99.2,1,15.0,1709612.86,744401.23,3,404053.73,0.0592666666666666,11.333333333333334,2026-06-10 00:00:00+00:00,55,0.2727,449302.59,2024,10,4,2,23,0,0,2026,6,2,2,10,0,0,0.018703035066536224,325694.8985,0.419125,0.098375,0.1235,0.0,0.08857177969312988,0.09392384363891322,-0.4568286050732772,-0.02447651542209459
CUS-004535,Customer 04535,Mid-Market,Healthcare,North America,Country-23,2023-06-07 00:00:00+00:00,19582,8760539,84.66,45.26,57.42,0,18.0,1848620.17,728373.37,3,206979.35,0.0942333333333333,6.666666666666667,2026-07-12 00:00:00+00:00,23,0.7826,218299.25,2023,6,2,2,7,0,0,2026,7,3,6,12,0,0,0.02362632596008077,178761.47749999998,0.419125,0.100625,0.319625,0.20957024009875916,0.17922551581006854,-0.34556142660618955,-0.5439112868450111,-0.3464102800213035
CUS-004536,Customer 04536,Enterprise,Healthcare,North America,Country-00,2023-08-21 00:00:00+00:00,12572,115265753,75.86,26.14,62.65,1,9.0,866547.09,370899.03,3,263677.44,0.0945666666666666,13.333333333333334,2026-06-30 00:00:00+00:00,35,0.2571,324452.28,2023,8,3,0,21,0,0,2026,6,2,1,30,0,1,0.0022875609896028702,225456.77400000003,0.286875,0.100625,0.319625,-0.4191404801975183,-0.46123428333192845,-0.21912198071763134,-0.5112552811806109,-0.24410004665838955
CUS-004537,Customer 04537,Mid-Market,Technology,Europe,Country-01,2024-10-27 00:00:00+00:00,17058,4092465,32.72,15.89,83.42,1,7.0,330103.3,120207.55,3,61468.43,0.0752666666666666,3.6666666666666665,2026-06-20 00:00:00+00:00,45,0.1556,67209.86,2024,10,4,6,27,0,0,2026,6,2,5,20,0,0,0.015019903652199835,52000.823000000004,0.419125,0.098625,0.211125,-0.5588539735966911,-0.8110765598296933,-0.6700577208470418,-0.48404194312694404,-0.6241451508798852
CUS-004538,Customer 04538,SMB,Logistics,Middle East & Africa,Country-02,2024-03-25 00:00:00+00:00,20915,452908,22.18,22.14,76.59,1,3.0,313015.19,149517.54,0,0.0,0.0,0.0,,999,0.003,0.0,2024,3,1,0,25,0,0,0,0,0,0,0,0,0,0.0,75.0,0.294,0.10575,0.1235,-0.8382809603950366,-0.8222205853825741,-0.8071352525388437,2.1121105071928743,-0.7379155617539518
CUS-004539,Customer 04539,Enterprise,Technology,Europe,Country-03,2024-05-07 00:00:00+00:00,5592,700113775,72.96,55.39,44.6,0,39.0,4036984.94,1702653.26,7,907464.59,0.0649,8.714285714285714,2026-07-09 00:00:00+00:00,26,1.5,862529.96,2024,5,2,1,7,0,0,2026,7,3,3,9,0,0,0.001296167312234358,702371.3219999999,0.286875,0.098625,0.211125,1.6765619207900733,1.6063694723918154,1.2165540802603332,-0.5357472854289111,0.800828294251675
CUS-004540,Customer 04540,Mid-Market,Healthcare,North America,Country-04,2023-12-30 00:00:00+00:00,3748,18331307,72.37,24.84,82.49,1,12.0,1390510.37,537790.55,1,77444.01,0.0279,10.0,2026-04-06 00:00:00+00:00,120,0.1,80341.07,2023,12,4,5,30,0,0,2026,4,2,0,6,0,0,0.00422468567025799,61596.9785,0.419125,0.100625,0.319625,-0.20957024009875916,-0.11953118210591578,-0.6344314152175519,-0.2799419077244426,-0.6031198018151929
CUS-004541,Customer 04541,Enterprise,Logistics,Middle East & Africa,Country-05,2025-01-22 00:00:00+00:00,6677,899307292,73.89,69.2,44.62,0,45.0,4700375.61,1795202.23,13,1362530.23,0.0781538461538461,9.384615384615383,2026-07-07 00:00:00+00:00,28,1.6071,1278530.97,2025,1,1,2,22,0,0,2026,7,3,1,7,0,0,0.0015150886044411169,1032675.4315,0.286875,0.10575,0.1235,2.0957024009875918,2.0390002652660844,2.2313721696266966,-0.5303046178181777,1.5245305310213768
CUS-004542,Customer 04542,Enterprise,Energy,Europe,Country-06,2023-05-29 00:00:00+00:00,13247,362555147,79.16,59.53,49.54,0,38.0,3502553.26,1352171.13,7,801555.59,0.0633857142857142,11.285714285714286,2026-06-10 00:00:00+00:00,55,0.6909,883072.26,2023,5,2,0,29,0,0,2026,6,2,2,10,0,0,0.0022108514984066686,646970.027,0.286875,0.100375,0.211125,1.606705174090487,1.2578393951516165,0.9803719571127754,-0.4568286050732772,0.6794430617998879
CUS-004543,Customer 04543,SMB,Healthcare,Europe,Country-07,2024-02-02 00:00:00+00:00,19660,732123,43.18,10.59,90.9,1,4.0,470277.92,195586.84,0,0.0,0.0,0.0,,999,0.004,0.0,2024,2,1,4,2,0,0,0,0,0,0,0,0,0,0.0,100.0,0.294,0.100625,0.211125,-0.7684242136954503,-0.7196615614977915,-0.8071352525388437,2.1121105071928743,-0.7378607863049068
CUS-004544,Customer 04544,Mid-Market,Education,Middle East & Africa,Country-08,2023-07-20 00:00:00+00:00,11268,16156468,71.47,13.85,88.42,1,9.0,652343.0599999999,290412.16,1,60483.51,0.0708,9.0,2026-05-18 00:00:00+00:00,78,0.1154,49753.03,2023,7,3,3,20,0,0,2026,5,2,0,18,0,0,0.003743609680036503,44491.9645,0.419125,0.09575,0.1235,-0.4191404801975183,-0.6009276247166717,-0.6722541394397062,-0.39423792754984344,-0.6405971947259737
CUS-004545,Customer 04545,Mid-Market,Education,Middle East & Africa,Country-09,2024-09-14 00:00:00+00:00,24572,19511612,66.63,40.13,74.42,1,15.0,1812707.25,824374.36,4,264486.22000000003,0.06455,10.5,2026-08-03 00:00:00+00:00,1,15.0,311215.84,2024,9,3,5,14,0,0,2026,8,3,0,3,0,0,0.013555323875854031,589720.032,0.419125,0.09575,0.1235,0.0,0.15580487431381393,-0.2173183627289874,-0.6037806305630783,0.5540072944421274
CUS-004546,Customer 04546,Enterprise,Energy,Europe,Country-10,2023-09-14 00:00:00+00:00,8138,210984899,57.73,40.2,52.39,0,30.0,4208043.24,1710077.4,5,252247.89,0.09152,9.8,2026-07-23 00:00:00+00:00,12,2.5,262708.84,2023,9,3,3,14,0,0,2026,7,3,3,23,0,0,0.0011955731959755092,255347.25,0.286875,0.100375,0.211125,1.0478512004937959,1.7179252890521926,-0.24461042254619328,-0.5738459587040446,-0.17860947685574208
CUS-004547,Customer 04547,SMB,Healthcare,North America,Country-11,2023-09-27 00:00:00+00:00,11562,2609758,50.27,25.79,82.9,1,6.0,733454.28,324377.27,1,328779.9,0.0774,17.0,2026-03-13 00:00:00+00:00,144,0.0417,323748.56,2023,9,3,2,27,0,0,2026,3,1,4,13,0,0,0.12598099134095958,245866.456,0.294,0.100625,0.319625,-0.6287107202962775,-0.5480308732148768,-0.07394038873839483,-0.21462989639564214,-0.19938206680183465
CUS-004548,Customer 04548,Enterprise,Finance,Europe,Country-12,2023-06-06 00:00:00+00:00,22963,740600549,50.4,34.21,57.76,0,20.0,1584388.34,591941.47,5,576434.98,0.0222199999999999,12.4,2026-07-25 00:00:00+00:00,10,2.0,627085.99,2023,6,2,1,6,0,0,2026,7,3,5,25,0,0,0.0007783345296980059,500054.08849999995,0.286875,0.099875,0.211125,0.34928373349793196,0.006906501863853663,0.4783422558213523,-0.5792886263147781,0.35754760167219607
CUS-004549,Customer 04549,SMB,Telecom,North America,Country-13,2025-02-16 00:00:00+00:00,4288,3049999,50.27,27.51,61.81,1,5.0,392537.8000000001,127319.9,1,127673.85,0.0561,20.0,2026-02-20 00:00:00+00:00,165,0.0303,135502.32,2025,2,1,6,16,0,0,2026,2,1,4,20,0,0,0.041860292413210626,99252.85200000001,0.294,0.098375,0.319625,-0.6985674669958639,-0.770359847251103,-0.5224164754431972,-0.15748188648294173,-0.5206151066095556
CUS-004550,Customer 04550,Mid-Market,Manufacturing,Europe,Country-14,2023-07-15 00:00:00+00:00,20816,15973062,54.04,33.15,71.27,1,7.0,525022.0700000001,207569.19,2,192061.41,0.0721499999999999,15.0,2026-05-30 00:00:00+00:00,66,0.1061,176130.31,2023,7,3,5,15,0,0,2026,5,2,5,30,0,0,0.012024082170344046,141122.6725,0.419125,0.100875,0.211125,-0.5588539735966911,-0.6839601172496715,-0.3788291445733867,-0.4268939332142436,-0.4288775778368598
CUS-004551,Customer 04551,Enterprise,Finance,North America,Country-15,2025-02-20 00:00:00+00:00,3796,585220400,74.25,71.15,17.25,0,50.0,5133794.58,1987498.89,21,2427089.04,0.0670190476190476,9.857142857142858,2026-07-28 00:00:00+00:00,7,7.1429,2533328.09,2025,2,1,3,20,0,0,2026,7,3,1,28,0,0,0.004147307646828443,2036072.9474999998,0.286875,0.099875,0.319625,2.4449861344855237,2.321654817278172,4.605389108331033,-0.5874526277308781,3.7229925113993794
CUS-004552,Customer 04552,Mid-Market,Manufacturing,Asia Pacific,Country-16,2025-04-04 00:00:00+00:00,22679,4712215,62.54,26.05,71.2,1,10.0,963231.84,479624.57,2,214065.39,0.1472,14.0,2026-05-28 00:00:00+00:00,68,0.1471,194261.2,2025,4,2,4,4,0,0,2026,5,2,3,28,0,0,0.04542776380109991,157295.076,0.419125,0.100875,0.186,-0.34928373349793196,-0.3981812409197546,-0.32975921931588825,-0.42145126560351026,-0.393443551282939
CUS-004553,Customer 04553,Enterprise,Manufacturing,Latin America,Country-17,2025-05-17 00:00:00+00:00,8097,477145844,75.94,52.15,57.47,0,40.0,4370941.29,1811634.86,20,1760966.22,0.08463,11.8,2026-08-01 00:00:00+00:00,3,13.3333,2393317.64,2025,5,2,5,17,0,0,2026,8,3,5,1,1,0,0.0036906246635986626,1875380.162,0.286875,0.100875,0.15975,1.7464186674896598,1.8241593916951677,3.1199034375699224,-0.5983379629523449,3.370911732037766
CUS-004554,Customer 04554,Mid-Market,Logistics,Middle East & Africa,Country-18,2023-11-05 00:00:00+00:00,15889,19825955,77.84,18.5,75.1,1,8.0,617177.14,226257.82,0,0.0,0.0,0.0,,999,0.008,0.0,2023,11,4,6,5,0,0,0,0,0,0,0,0,0,0.0,200.0,0.419125,0.10575,0.1235,-0.48899722689710473,-0.623861109523977,-0.8071352525388437,2.1121105071928743,-0.7376416845087271
CUS-004555,Customer 04555,Enterprise,Manufacturing,Latin America,Country-19,2024-08-12 00:00:00+00:00,17799,276761235,72.48,50.05,62.53,1,39.0,4364760.78,1754678.98,8,1463459.61,0.072575,12.375,2026-07-01 00:00:00+00:00,34,1.1471,1640608.18,2024,8,3,0,12,0,0,2026,7,3,2,1,1,0,0.005287805606157235,1188274.207,0.286875,0.100875,0.15975,1.6765619207900733,1.8201287668121449,2.4564495025858095,-0.5139766149859776,1.8654502429754198
CUS-004556,Customer 04556,SMB,Telecom,North America,Country-20,2025-01-14 00:00:00+00:00,9421,4206033,46.64,28.69,55.51,0,5.0,836266.68,412580.32,1,310738.95,0.0,18.0,2026-06-10 00:00:00+00:00,55,0.0909,382809.77,2025,1,1,1,14,0,0,2026,6,2,2,10,0,0,0.07387934188818776,260551.4995,0.294,0.098375,0.319625,-0.6985674669958639,-0.48098167861389385,-0.11417256801115669,-0.4568286050732772,-0.16720687272357154
CUS-004557,Customer 04557,SMB,Telecom,North America,Country-21,2023-03-12 00:00:00+00:00,13768,2667539,62.62,31.5,75.81,1,3.0,338667.09,179420.82,0,0.0,0.0,0.0,,999,0.003,0.0,2023,3,1,6,12,0,0,0,0,0,0,0,0,0,0.0,75.0,0.294,0.098375,0.319625,-0.8382809603950366,-0.8054916768561224,-0.8071352525388437,2.1121105071928743,-0.7379155617539518
CUS-004558,Customer 04558,SMB,Retail,Europe,Country-22,2023-02-27 00:00:00+00:00,18926,4078025,70.56,41.39,48.92,0,8.0,557982.74,292250.91000000003,0,0.0,0.0,0.0,,999,0.008,0.0,2023,2,1,0,27,0,0,0,0,0,0,0,0,0,0.0,200.0,0.294,0.099375,0.211125,-0.48899722689710473,-0.6624647881161354,-0.8071352525388437,2.1121105071928743,-0.7376416845087271
CUS-004559,Customer 04559,Enterprise,Education,North America,Country-23,2023-07-06 00:00:00+00:00,21899,772766364,71.75,53.09,45.55,0,42.0,5111876.74,2213732.81,3,328880.03,0.0701333333333333,9.0,2026-07-17 00:00:00+00:00,18,2.3333,424173.56,2023,7,3,3,6,0,0,2026,7,3,4,17,0,0,0.00042558792064609067,338345.25800000003,0.286875,0.09575,0.319625,1.8861321608888326,2.307361079174663,-0.07371709406097586,-0.5575179558718446,0.003240649465588599
CUS-004560,Customer 04560,SMB,Government,North America,Country-00,2025-06-02 00:00:00+00:00,2736,4410672,36.83,14.98,86.53,1,6.0,311381.92000000004,96362.52,2,163111.26,0.0346,5.5,2026-06-19 00:00:00+00:00,46,0.1304,125816.09,2025,6,2,0,2,0,0,2026,6,2,4,19,0,0,0.03698104506524176,112540.1355,0.294,0.100375,0.319625,-0.6287107202962775,-0.8232857238100978,-0.443389360347686,-0.4813206093215774,-0.4915024297975732
CUS-004561,Customer 04561,SMB,Energy,Latin America,Country-01,2023-03-22 00:00:00+00:00,12398,4943908,37.52,15.63,82.4,1,3.0,144404.97,69408.24,1,100619.64,0.0735,7.0,2026-03-16 00:00:00+00:00,141,0.0213,124791.7,2023,3,1,2,22,0,0,2026,3,1,0,16,0,0,0.020352247655093907,84457.451,0.294,0.100375,0.15975,-0.8382809603950366,-0.9321798845769762,-0.5827486545580967,-0.2227938978117422,-0.5530320959525377
CUS-004562,Customer 04562,Enterprise,Energy,Europe,Country-02,2024-11-19 00:00:00+00:00,21330,664789083,78.31,67.31,30.89,0,57.0,5002648.9,2220869.46,18,857826.89,0.0741277777777777,11.38888888888889,2026-07-24 00:00:00+00:00,11,5.1818,1155183.44,2024,11,4,1,19,0,0,2026,7,3,4,24,0,0,0.0012903745141675258,876989.96,0.286875,0.100375,0.211125,2.9339833613826283,2.2361280498902087,1.1058596409382593,-0.5765672925094114,1.183420866574118
