risk_id,customer_id,financial_risk,operational_risk,customer_risk,overall_risk,risk_category,confidence_score
RSK004185,CUS-004185,0.8146,0.4644,0.4045,0.5395,Medium,0.8028
RSK004186,CUS-004186,0.1444,0.1159,0.4192,0.2761,Low,0.8498
RSK004187,CUS-004187,0.6794,0.1276,0.5834,0.521,Medium,0.9559
RSK004188,CUS-004188,0.3696,0.4359,0.5548,0.4755,Medium,0.7495
RSK004189,CUS-004189,0.8845,0.2031,0.8714,0.7417,High,0.7027
RSK004190,CUS-004190,0.8523,0.2194,0.313,0.4561,Medium,0.755
RSK004191,CUS-004191,0.6742,0.4541,0.3196,0.4529,Medium,0.8623
RSK004192,CUS-004192,0.3993,0.2811,0.6996,0.5258,Medium,0.9783
RSK004193,CUS-004193,0.4545,0.1914,0.286,0.3176,Low,0.7393
RSK004194,CUS-004194,0.4982,0.2693,0.2559,0.3313,Low,0.7934
RSK004195,CUS-004195,0.7707,0.4135,0.6894,0.6586,Medium,0.982
RSK004196,CUS-004196,0.3368,0.1307,0.2859,0.2701,Low,0.8792
RSK004197,CUS-004197,0.4295,0.4942,0.4613,0.4583,Medium,0.8153
RSK004198,CUS-004198,0.4164,0.4484,0.6077,0.5184,Medium,0.7079
RSK004199,CUS-004199,0.2186,0.38,0.1603,0.2217,Low,0.784
RSK004200,CUS-004200,0.857,0.193,0.692,0.6417,Medium,0.792
RSK004201,CUS-004201,0.8993,0.2093,0.2918,0.4576,Medium,0.8614
RSK004202,CUS-004202,0.136,0.1843,0.659,0.4072,Medium,0.8469
RSK004203,CUS-004203,0.6682,0.1111,0.7469,0.5961,Medium,0.9542
RSK004204,CUS-004204,0.3517,0.2054,0.0185,0.1558,Low,0.7254
RSK004205,CUS-004205,0.5031,0.201,0.3167,0.3495,Low,0.8382
RSK004206,CUS-004206,0.4589,0.2896,0.4263,0.4087,Medium,0.9418
RSK004207,CUS-004207,0.8242,0.4023,0.254,0.4547,Medium,0.722
RSK004208,CUS-004208,0.3551,0.2743,0.5933,0.458,Medium,0.8462
RSK004209,CUS-004209,0.4426,0.2644,0.0225,0.1969,Low,0.9748
RSK004210,CUS-004210,0.2138,0.3081,0.5317,0.3916,Low,0.8134
RSK004211,CUS-004211,0.2024,0.2548,0.1613,0.1923,Low,0.9561
RSK004212,CUS-004212,0.3972,0.2126,0.5423,0.4328,Medium,0.9247
RSK004213,CUS-004213,0.1399,0.1751,0.579,0.3665,Low,0.8099
RSK004214,CUS-004214,0.4838,0.3288,0.4645,0.4431,Medium,0.7549
RSK004215,CUS-004215,0.6872,0.3229,0.2762,0.4088,Medium,0.8607
RSK004216,CUS-004216,0.4434,0.3332,0.2182,0.3088,Low,0.8223
RSK004217,CUS-004217,0.3299,0.3796,0.3991,0.3744,Low,0.7012
RSK004218,CUS-004218,0.2496,0.2672,0.8135,0.5351,Medium,0.9464
RSK004219,CUS-004219,0.1428,0.1683,0.885,0.519,Medium,0.7084
RSK004220,CUS-004220,0.7712,0.3559,0.473,0.539,Medium,0.7538
RSK004221,CUS-004221,0.3135,0.422,0.1553,0.2561,Low,0.9544
RSK004222,CUS-004222,0.8874,0.1304,0.1615,0.373,Low,0.8898
RSK004223,CUS-004223,0.38,0.3046,0.7927,0.5713,Medium,0.7518
RSK004224,CUS-004224,0.8213,0.1256,0.4505,0.4968,Medium,0.8097
RSK004225,CUS-004225,0.767,0.3955,0.5823,0.6003,Medium,0.7998
RSK004226,CUS-004226,0.2554,0.1411,0.5247,0.3672,Low,0.7704
RSK004227,CUS-004227,0.8501,0.1481,0.6712,0.6202,Medium,0.9373
RSK004228,CUS-004228,0.2361,0.1605,0.3989,0.3024,Low,0.7472
RSK004229,CUS-004229,0.8362,0.2593,0.3159,0.4607,Medium,0.834
RSK004230,CUS-004230,0.3626,0.4387,0.3783,0.3857,Low,0.7997
RSK004231,CUS-004231,0.3719,0.3241,0.0658,0.2093,Low,0.7299
RSK004232,CUS-004232,0.6364,0.4953,0.1264,0.3532,Low,0.7046
RSK004233,CUS-004233,0.4464,0.1021,0.5428,0.4257,Medium,0.7457
RSK004234,CUS-004234,0.2301,0.2792,0.4863,0.368,Low,0.7037
RSK004235,CUS-004235,0.5774,0.2763,0.4972,0.4771,Medium,0.7471
RSK004236,CUS-004236,0.6939,0.1309,0.5534,0.5111,Medium,0.8113
RSK004237,CUS-004237,0.562,0.3285,0.2427,0.3557,Low,0.7262
RSK004238,CUS-004238,0.3785,0.1076,0.667,0.4686,Medium,0.9315
RSK004239,CUS-004239,0.1786,0.3365,0.2421,0.2419,Low,0.8011
RSK004240,CUS-004240,0.3625,0.1544,0.64,0.4596,Medium,0.8397
RSK004241,CUS-004241,0.7795,0.2684,0.2072,0.3911,Low,0.9294
RSK004242,CUS-004242,0.355,0.3808,0.1117,0.2385,Low,0.9623
RSK004243,CUS-004243,0.8649,0.2997,0.01,0.3244,Low,0.7888
RSK004244,CUS-004244,0.6539,0.458,0.0848,0.3302,Low,0.8976
RSK004245,CUS-004245,0.8706,0.2257,0.5373,0.575,Medium,0.8028
RSK004246,CUS-004246,0.7329,0.4932,0.5583,0.5977,Medium,0.8349
RSK004247,CUS-004247,0.277,0.3482,0.2819,0.2937,Low,0.8588
RSK004248,CUS-004248,0.7502,0.2245,0.2448,0.3924,Low,0.7627
RSK004249,CUS-004249,0.3301,0.2347,0.128,0.21,Low,0.7192
RSK004250,CUS-004250,0.5422,0.3864,0.2245,0.3522,Low,0.8082
RSK004251,CUS-004251,0.438,0.1784,0.6362,0.4852,Medium,0.9172
RSK004252,CUS-004252,0.1218,0.4882,0.4737,0.371,Low,0.8355
RSK004253,CUS-004253,0.8101,0.3112,0.7222,0.6664,Medium,0.7082
RSK004254,CUS-004254,0.6091,0.3075,0.4565,0.4725,Medium,0.8032
RSK004255,CUS-004255,0.8252,0.3387,0.2981,0.4644,Medium,0.8472
RSK004256,CUS-004256,0.2949,0.4134,0.0815,0.2119,Low,0.8283
RSK004257,CUS-004257,0.5881,0.4212,0.55,0.5357,Medium,0.9349
RSK004258,CUS-004258,0.862,0.292,0.7347,0.6844,Medium,0.9123
RSK004259,CUS-004259,0.2562,0.2735,0.2876,0.2754,Low,0.8401
RSK004260,CUS-004260,0.1802,0.2522,0.4885,0.3487,Low,0.8492
RSK004261,CUS-004261,0.7202,0.3997,0.0304,0.3112,Low,0.8643
RSK004262,CUS-004262,0.2921,0.1155,0.6392,0.4303,Medium,0.81
RSK004263,CUS-004263,0.24,0.3828,0.2404,0.2688,Low,0.7491
RSK004264,CUS-004264,0.1118,0.2302,0.7873,0.4732,Medium,0.7101
RSK004265,CUS-004265,0.1384,0.3461,0.1463,0.1839,Low,0.7357
RSK004266,CUS-004266,0.2188,0.2988,0.4373,0.344,Low,0.8326
RSK004267,CUS-004267,0.6236,0.4419,0.1665,0.3587,Low,0.8876
RSK004268,CUS-004268,0.5864,0.4381,0.0856,0.3063,Low,0.9662
RSK004269,CUS-004269,0.8449,0.3274,0.701,0.6694,Medium,0.9872
RSK004270,CUS-004270,0.4089,0.203,0.2295,0.278,Low,0.8735
RSK004271,CUS-004271,0.4777,0.4013,0.1419,0.2945,Low,0.9002
RSK004272,CUS-004272,0.1954,0.288,0.0223,0.1274,Low,0.8047
RSK004273,CUS-004273,0.8467,0.482,0.01,0.3554,Low,0.7148
RSK004274,CUS-004274,0.7129,0.1317,0.0825,0.2815,Low,0.977
RSK004275,CUS-004275,0.6384,0.3147,0.3937,0.4513,Medium,0.75
RSK004276,CUS-004276,0.7964,0.1461,0.6522,0.5942,Medium,0.9895
RSK004277,CUS-004277,0.3025,0.4688,0.0778,0.2234,Low,0.7357
RSK004278,CUS-004278,0.8628,0.347,0.439,0.5477,Medium,0.7975
RSK004279,CUS-004279,0.1731,0.4557,0.5684,0.4273,Medium,0.8482
RSK004280,CUS-004280,0.503,0.1844,0.1667,0.2711,Low,0.9367
RSK004281,CUS-004281,0.1596,0.4297,0.1094,0.1885,Low,0.7318
RSK004282,CUS-004282,0.2624,0.3365,0.3681,0.3301,Low,0.8458
RSK004283,CUS-004283,0.7707,0.1337,0.3646,0.4402,Medium,0.8272
RSK004284,CUS-004284,0.2801,0.4068,0.6618,0.4963,Medium,0.8773
RSK004285,CUS-004285,0.5452,0.4205,0.1189,0.3071,Low,0.8631
RSK004286,CUS-004286,0.4961,0.4251,0.0342,0.251,Low,0.946
RSK004287,CUS-004287,0.8952,0.1726,0.1536,0.3799,Low,0.7506
RSK004288,CUS-004288,0.3784,0.4048,0.8716,0.6303,Medium,0.7173
RSK004289,CUS-004289,0.5198,0.1831,0.5858,0.4855,Medium,0.8339
RSK004290,CUS-004290,0.1776,0.3544,0.7215,0.4849,Medium,0.7451
RSK004291,CUS-004291,0.4206,0.2407,0.2882,0.3184,Low,0.9194
RSK004292,CUS-004292,0.8375,0.39,0.3745,0.5165,Medium,0.9235
RSK004293,CUS-004293,0.5938,0.2247,0.3384,0.3923,Low,0.8017
RSK004294,CUS-004294,0.4249,0.1571,0.3842,0.351,Low,0.8332
RSK004295,CUS-004295,0.6193,0.493,0.01,0.2894,Low,0.8091
RSK004296,CUS-004296,0.3712,0.1394,0.1625,0.2205,Low,0.7518
RSK004297,CUS-004297,0.3196,0.4707,0.5992,0.4896,Medium,0.7526
RSK004298,CUS-004298,0.6065,0.1279,0.01,0.2125,Low,0.7869
RSK004299,CUS-004299,0.2254,0.3372,0.5321,0.4011,Medium,0.8131
RSK004300,CUS-004300,0.7394,0.4468,0.2562,0.4393,Medium,0.9377
RSK004301,CUS-004301,0.5018,0.3141,0.4033,0.415,Medium,0.7908
RSK004302,CUS-004302,0.2848,0.3984,0.2892,0.3097,Low,0.753
RSK004303,CUS-004303,0.3968,0.2314,0.6462,0.4884,Medium,0.8086
RSK004304,CUS-004304,0.2887,0.2608,0.6211,0.4493,Medium,0.7974
RSK004305,CUS-004305,0.5606,0.3242,0.172,0.319,Low,0.8156
RSK004306,CUS-004306,0.2727,0.2139,0.01,0.1296,Low,0.9556
RSK004307,CUS-004307,0.4336,0.4658,0.1341,0.2903,Low,0.7286
RSK004308,CUS-004308,0.7039,0.2111,0.3655,0.4361,Medium,0.9081
RSK004309,CUS-004309,0.6738,0.1717,0.4865,0.4797,Medium,0.7322
RSK004310,CUS-004310,0.1408,0.1018,0.3827,0.254,Low,0.9558
RSK004311,CUS-004311,0.8628,0.3048,0.7246,0.6821,Medium,0.7405
RSK004312,CUS-004312,0.7103,0.3428,0.51,0.5366,Medium,0.71
RSK004313,CUS-004313,0.6646,0.3337,0.6599,0.5961,Medium,0.713
RSK004314,CUS-004314,0.8097,0.2671,0.1835,0.3881,Low,0.8422
RSK004315,CUS-004315,0.7017,0.3893,0.5201,0.5484,Medium,0.7846
RSK004316,CUS-004316,0.7674,0.122,0.2589,0.3841,Low,0.7109
RSK004317,CUS-004317,0.1301,0.1286,0.6591,0.3943,Low,0.7888
RSK004318,CUS-004318,0.1431,0.4632,0.7806,0.5259,Medium,0.9525
RSK004319,CUS-004319,0.1844,0.3236,0.5476,0.3938,Low,0.8743
RSK004320,CUS-004320,0.5252,0.2223,0.5069,0.4555,Medium,0.971
RSK004321,CUS-004321,0.2168,0.3527,0.4379,0.3545,Low,0.7947
RSK004322,CUS-004322,0.3463,0.3503,0.6041,0.476,Medium,0.7507
RSK004323,CUS-004323,0.4906,0.3619,0.1747,0.3069,Low,0.8576
RSK004324,CUS-004324,0.8708,0.2836,0.2347,0.4353,Medium,0.7934
RSK004325,CUS-004325,0.6478,0.205,0.4714,0.471,Medium,0.9781
RSK004326,CUS-004326,0.6884,0.448,0.6375,0.6149,Medium,0.7454
RSK004327,CUS-004327,0.8703,0.4411,0.093,0.3958,Low,0.9545
RSK004328,CUS-004328,0.5272,0.3153,0.39,0.4162,Medium,0.8631
RSK004329,CUS-004329,0.7445,0.2093,0.01,0.2702,Low,0.8048
RSK004330,CUS-004330,0.8926,0.2588,0.7059,0.6725,Medium,0.8942
RSK004331,CUS-004331,0.7622,0.2545,0.7879,0.6735,Medium,0.8011
RSK004332,CUS-004332,0.3064,0.4963,0.4344,0.4084,Medium,0.9351
RSK004333,CUS-004333,0.1124,0.2752,0.682,0.4298,Medium,0.8652
RSK004334,CUS-004334,0.3065,0.3881,0.7021,0.5206,Medium,0.9725
RSK004335,CUS-004335,0.5294,0.2403,0.3129,0.3633,Low,0.94
RSK004336,CUS-004336,0.2095,0.4942,0.3134,0.3184,Low,0.7051
RSK004337,CUS-004337,0.626,0.2206,0.01,0.2369,Low,0.9493
RSK004338,CUS-004338,0.3159,0.2281,0.2935,0.2871,Low,0.9569
RSK004339,CUS-004339,0.1418,0.3315,0.2525,0.2351,Low,0.9898
RSK004340,CUS-004340,0.6431,0.3981,0.096,0.3206,Low,0.8491
RSK004341,CUS-004341,0.8502,0.203,0.6439,0.6176,Medium,0.8099
RSK004342,CUS-004342,0.8749,0.1371,0.2016,0.3907,Low,0.905
RSK004343,CUS-004343,0.1962,0.3467,0.6343,0.4454,Medium,0.8961
RSK004344,CUS-004344,0.6072,0.1343,0.3585,0.3883,Low,0.7411
RSK004345,CUS-004345,0.4718,0.354,0.358,0.3913,Low,0.7464
RSK004346,CUS-004346,0.1177,0.3514,0.0974,0.1543,Low,0.8343
RSK004347,CUS-004347,0.8511,0.4993,0.2955,0.5029,Medium,0.8594
RSK004348,CUS-004348,0.7921,0.1115,0.2553,0.3876,Low,0.8835
RSK004349,CUS-004349,0.2123,0.155,0.6783,0.4338,Medium,0.7216
RSK004350,CUS-004350,0.4716,0.2759,0.5304,0.4619,Medium,0.8519
RSK004351,CUS-004351,0.1138,0.1692,0.1385,0.1372,Low,0.8012
RSK004352,CUS-004352,0.6681,0.1132,0.01,0.2281,Low,0.8051
RSK004353,CUS-004353,0.4442,0.4621,0.1527,0.302,Low,0.7192
RSK004354,CUS-004354,0.871,0.4175,0.3511,0.5203,Medium,0.7354
RSK004355,CUS-004355,0.1679,0.3166,0.01,0.1187,Low,0.9136
RSK004356,CUS-004356,0.4942,0.4878,0.234,0.3628,Low,0.938
RSK004357,CUS-004357,0.7558,0.3999,0.1801,0.3968,Low,0.9877
RSK004358,CUS-004358,0.8833,0.285,0.7367,0.6903,Medium,0.9127
RSK004359,CUS-004359,0.6592,0.108,0.0292,0.234,Low,0.8507
RSK004360,CUS-004360,0.6669,0.1156,0.5216,0.484,Medium,0.9624
RSK004361,CUS-004361,0.3027,0.1729,0.4154,0.3331,Low,0.7707
RSK004362,CUS-004362,0.7299,0.4411,0.6871,0.6507,Medium,0.9131
RSK004363,CUS-004363,0.3124,0.3821,0.2907,0.3155,Low,0.7396
RSK004364,CUS-004364,0.5038,0.2176,0.3302,0.3598,Low,0.7155
RSK004365,CUS-004365,0.2289,0.2537,0.3334,0.2861,Low,0.8049
RSK004366,CUS-004366,0.7837,0.1587,0.1194,0.3266,Low,0.8036
RSK004367,CUS-004367,0.2024,0.3646,0.2864,0.2768,Low,0.8896
RSK004368,CUS-004368,0.6964,0.1468,0.5581,0.5173,Medium,0.9677
RSK004369,CUS-004369,0.2685,0.1067,0.1192,0.1615,Low,0.9716
RSK004370,CUS-004370,0.3093,0.1978,0.4869,0.3758,Low,0.913
RSK004371,CUS-004371,0.6393,0.2151,0.1309,0.3003,Low,0.8586
RSK004372,CUS-004372,0.1962,0.3415,0.5327,0.3935,Low,0.7112
RSK004373,CUS-004373,0.2195,0.2709,0.1205,0.1803,Low,0.9227
RSK004374,CUS-004374,0.3038,0.1341,0.1142,0.1751,Low,0.7837
RSK004375,CUS-004375,0.7191,0.2031,0.4222,0.4674,Medium,0.949
RSK004376,CUS-004376,0.4582,0.2165,0.5918,0.4767,Medium,0.9222
RSK004377,CUS-004377,0.8709,0.4439,0.5498,0.625,Medium,0.8516
RSK004378,CUS-004378,0.5738,0.4811,0.3353,0.436,Medium,0.7234
RSK004379,CUS-004379,0.8894,0.2339,0.2719,0.4495,Medium,0.8031
RSK004380,CUS-004380,0.212,0.2071,0.674,0.442,Medium,0.7856
RSK004381,CUS-004381,0.5472,0.4793,0.4844,0.5022,Medium,0.7717
RSK004382,CUS-004382,0.1928,0.4242,0.2119,0.2486,Low,0.7263
RSK004383,CUS-004383,0.6515,0.2107,0.252,0.3636,Low,0.8663
RSK004384,CUS-004384,0.7434,0.3752,0.2183,0.4072,Medium,0.7796
RSK004385,CUS-004385,0.7078,0.1569,0.704,0.5957,Medium,0.7507
RSK004386,CUS-004386,0.5338,0.3,0.7967,0.6185,Medium,0.7916
RSK004387,CUS-004387,0.2454,0.1806,0.511,0.3652,Low,0.8934
RSK004388,CUS-004388,0.8462,0.1231,0.0746,0.3158,Low,0.7344
RSK004389,CUS-004389,0.3967,0.3219,0.4767,0.4217,Medium,0.7083
RSK004390,CUS-004390,0.5131,0.3103,0.379,0.4055,Medium,0.9184
RSK004391,CUS-004391,0.5237,0.4962,0.391,0.4518,Medium,0.9296
RSK004392,CUS-004392,0.5227,0.2379,0.2209,0.3148,Low,0.9274
RSK004393,CUS-004393,0.6585,0.1579,0.5556,0.5069,Medium,0.9621
RSK004394,CUS-004394,0.3511,0.3552,0.2039,0.2783,Low,0.8383
RSK004395,CUS-004395,0.2295,0.4014,0.6561,0.4772,Medium,0.932
RSK004396,CUS-004396,0.5279,0.4681,0.0484,0.2762,Low,0.9323
RSK004397,CUS-004397,0.4945,0.1166,0.2469,0.2951,Low,0.7575
RSK004398,CUS-004398,0.5854,0.3207,0.2648,0.3722,Low,0.8272
RSK004399,CUS-004399,0.8272,0.408,0.656,0.6578,Medium,0.7348
RSK004400,CUS-004400,0.5728,0.2758,0.4367,0.4453,Medium,0.7825
RSK004401,CUS-004401,0.2566,0.3355,0.4841,0.3861,Low,0.8477
RSK004402,CUS-004402,0.4687,0.3721,0.1737,0.3019,Low,0.9793
RSK004403,CUS-004403,0.4594,0.3895,0.4805,0.456,Medium,0.9788
RSK004404,CUS-004404,0.4715,0.1159,0.4333,0.3813,Low,0.9593
RSK004405,CUS-004405,0.8969,0.239,0.4958,0.5648,Medium,0.7396
RSK004406,CUS-004406,0.1704,0.241,0.5535,0.3761,Low,0.894
RSK004407,CUS-004407,0.5517,0.3544,0.0467,0.2597,Low,0.7205
RSK004408,CUS-004408,0.6885,0.2424,0.5631,0.5366,Medium,0.702
RSK004409,CUS-004409,0.5412,0.3223,0.8021,0.6279,Medium,0.9093
RSK004410,CUS-004410,0.6609,0.3056,0.161,0.3399,Low,0.7409
RSK004411,CUS-004411,0.8998,0.1508,0.5072,0.5537,Medium,0.93
RSK004412,CUS-004412,0.7137,0.2035,0.0619,0.2858,Low,0.701
RSK004413,CUS-004413,0.1858,0.2184,0.6772,0.438,Medium,0.8631
RSK004414,CUS-004414,0.8847,0.1049,0.3447,0.4587,Medium,0.8414
RSK004415,CUS-004415,0.5201,0.3693,0.3551,0.4074,Medium,0.8951
RSK004416,CUS-004416,0.8446,0.1494,0.7902,0.6784,Medium,0.8208
RSK004417,CUS-004417,0.5027,0.1827,0.3176,0.3462,Low,0.9713
RSK004418,CUS-004418,0.1372,0.151,0.5402,0.3415,Low,0.8285
RSK004419,CUS-004419,0.6859,0.2694,0.1116,0.3154,Low,0.7117
RSK004420,CUS-004420,0.1571,0.1684,0.3086,0.2351,Low,0.8381
RSK004421,CUS-004421,0.4099,0.3653,0.4932,0.4426,Medium,0.9043
RSK004422,CUS-004422,0.7445,0.3628,0.3032,0.4475,Medium,0.9419
RSK004423,CUS-004423,0.3476,0.2321,0.2224,0.2619,Low,0.7272
RSK004424,CUS-004424,0.5718,0.2914,0.2652,0.3624,Low,0.8575
RSK004425,CUS-004425,0.6467,0.2046,0.7128,0.5913,Medium,0.7313
RSK004426,CUS-004426,0.1235,0.2642,0.488,0.3339,Low,0.7078
RSK004427,CUS-004427,0.352,0.327,0.8582,0.6001,Medium,0.7863
RSK004428,CUS-004428,0.3953,0.1843,0.1018,0.2063,Low,0.74
RSK004429,CUS-004429,0.2856,0.4679,0.1807,0.2696,Low,0.8131
RSK004430,CUS-004430,0.7667,0.3552,0.4368,0.5194,Medium,0.9577
RSK004431,CUS-004431,0.3792,0.2589,0.1253,0.2282,Low,0.7697
RSK004432,CUS-004432,0.3841,0.1039,0.0549,0.1635,Low,0.8724
RSK004433,CUS-004433,0.6894,0.2526,0.2231,0.3689,Low,0.7904
RSK004434,CUS-004434,0.3019,0.4933,0.0528,0.2156,Low,0.8124
RSK004435,CUS-004435,0.4378,0.3144,0.3265,0.3575,Low,0.7695
RSK004436,CUS-004436,0.538,0.368,0.3895,0.4298,Medium,0.8781
RSK004437,CUS-004437,0.1629,0.1821,0.0869,0.1287,Low,0.9859
RSK004438,CUS-004438,0.3177,0.3295,0.2446,0.2835,Low,0.8609
RSK004439,CUS-004439,0.4152,0.3709,0.3879,0.3927,Low,0.9286
RSK004440,CUS-004440,0.5144,0.3931,0.6579,0.5619,Medium,0.9114
RSK004441,CUS-004441,0.6336,0.1349,0.3123,0.3732,Low,0.9846
RSK004442,CUS-004442,0.8636,0.1746,0.6079,0.5979,Medium,0.7493
RSK004443,CUS-004443,0.1758,0.1907,0.1066,0.1442,Low,0.9576
RSK004444,CUS-004444,0.4161,0.2048,0.6148,0.4732,Medium,0.7418
RSK004445,CUS-004445,0.1918,0.1795,0.0265,0.1067,Low,0.8181
RSK004446,CUS-004446,0.3222,0.4135,0.301,0.3299,Low,0.8211
RSK004447,CUS-004447,0.4515,0.124,0.7097,0.5151,Medium,0.7504
RSK004448,CUS-004448,0.486,0.3393,0.2138,0.3206,Low,0.9287
RSK004449,CUS-004449,0.1971,0.4747,0.6077,0.4579,Medium,0.8674
RSK004450,CUS-004450,0.6805,0.1116,0.67,0.5615,Medium,0.9104
RSK004451,CUS-004451,0.2491,0.101,0.01,0.0999,Low,0.7316
RSK004452,CUS-004452,0.4407,0.3014,0.2154,0.3002,Low,0.9629
RSK004453,CUS-004453,0.3314,0.3689,0.3491,0.3478,Low,0.7325
RSK004454,CUS-004454,0.1044,0.1609,0.7138,0.4204,Medium,0.9447
RSK004455,CUS-004455,0.197,0.3774,0.6256,0.4474,Medium,0.988
RSK004456,CUS-004456,0.247,0.3151,0.2524,0.2633,Low,0.9075
RSK004457,CUS-004457,0.889,0.1792,0.2846,0.4448,Medium,0.7501
RSK004458,CUS-004458,0.366,0.3195,0.0709,0.2092,Low,0.8106
RSK004459,CUS-004459,0.2034,0.2617,0.6533,0.44,Medium,0.7009
RSK004460,CUS-004460,0.7184,0.1594,0.0877,0.2913,Low,0.8209
RSK004461,CUS-004461,0.3511,0.3669,0.1716,0.2645,Low,0.7544
RSK004462,CUS-004462,0.7,0.421,0.01,0.2992,Low,0.8086
RSK004463,CUS-004463,0.8884,0.3902,0.6082,0.6487,Medium,0.8305
RSK004464,CUS-004464,0.6364,0.4828,0.4979,0.5364,Medium,0.731
RSK004465,CUS-004465,0.7337,0.2482,0.1271,0.3333,Low,0.9065
RSK004466,CUS-004466,0.8366,0.194,0.083,0.3313,Low,0.9837
RSK004467,CUS-004467,0.4308,0.4708,0.0232,0.235,Low,0.7227
RSK004468,CUS-004468,0.1268,0.4011,0.4817,0.3591,Low,0.8047
RSK004469,CUS-004469,0.5355,0.4496,0.6157,0.5584,Medium,0.896
RSK004470,CUS-004470,0.7001,0.4749,0.4925,0.5513,Medium,0.9042
RSK004471,CUS-004471,0.8132,0.417,0.3395,0.4971,Medium,0.7224
RSK004472,CUS-004472,0.1829,0.326,0.2481,0.2441,Low,0.7558
RSK004473,CUS-004473,0.2203,0.1328,0.1892,0.1872,Low,0.8423
RSK004474,CUS-004474,0.1024,0.4375,0.7113,0.4739,Medium,0.8511
RSK004475,CUS-004475,0.1818,0.35,0.01,0.1295,Low,0.905
RSK004476,CUS-004476,0.4256,0.1935,0.4047,0.3687,Low,0.8008
RSK004477,CUS-004477,0.8706,0.1576,0.4351,0.5102,Medium,0.8972
RSK004478,CUS-004478,0.6068,0.4104,0.5576,0.5429,Medium,0.9836
RSK004479,CUS-004479,0.2803,0.4046,0.1164,0.2232,Low,0.8528
RSK004480,CUS-004480,0.8319,0.4022,0.558,0.609,Medium,0.8307
RSK004481,CUS-004481,0.1047,0.1449,0.0745,0.0976,Low,0.8607
RSK004482,CUS-004482,0.8165,0.1963,0.5825,0.5755,Medium,0.9214
RSK004483,CUS-004483,0.7294,0.326,0.3501,0.4591,Medium,0.8842
RSK004484,CUS-004484,0.3406,0.2973,0.7674,0.5453,Medium,0.7644
RSK004485,CUS-004485,0.1983,0.1754,0.2379,0.2135,Low,0.9371
RSK004486,CUS-004486,0.1452,0.3367,0.8191,0.5204,Medium,0.9243
RSK004487,CUS-004487,0.3313,0.3798,0.5543,0.4525,Medium,0.7739
RSK004488,CUS-004488,0.469,0.3499,0.3255,0.3734,Low,0.7208
RSK004489,CUS-004489,0.2548,0.4038,0.2351,0.2747,Low,0.7909
RSK004490,CUS-004490,0.7899,0.2388,0.22,0.3947,Low,0.9462
RSK004491,CUS-004491,0.2256,0.4119,0.1264,0.2133,Low,0.8132
RSK004492,CUS-004492,0.6548,0.3002,0.1291,0.321,Low,0.7565
RSK004493,CUS-004493,0.3963,0.2277,0.0105,0.1697,Low,0.9779
RSK004494,CUS-004494,0.4651,0.119,0.7835,0.5551,Medium,0.9114
RSK004495,CUS-004495,0.7398,0.1619,0.6667,0.5877,Medium,0.7944
RSK004496,CUS-004496,0.7319,0.1923,0.529,0.5225,Medium,0.7597
RSK004497,CUS-004497,0.5281,0.1054,0.5988,0.4789,Medium,0.9263
RSK004498,CUS-004498,0.1297,0.3098,0.1273,0.1645,Low,0.9361
RSK004499,CUS-004499,0.8095,0.1567,0.6041,0.5762,Medium,0.8432
RSK004500,CUS-004500,0.7495,0.4901,0.7358,0.6908,Medium,0.9649
RSK004501,CUS-004501,0.7581,0.4471,0.8513,0.7425,High,0.9653
RSK004502,CUS-004502,0.1168,0.1094,0.3517,0.2328,Low,0.8863
RSK004503,CUS-004503,0.2051,0.4902,0.5294,0.4243,Medium,0.7377
RSK004504,CUS-004504,0.1069,0.3671,0.4328,0.3219,Low,0.8561
RSK004505,CUS-004505,0.2929,0.4444,0.4656,0.4096,Medium,0.9508
RSK004506,CUS-004506,0.23,0.2901,0.1068,0.1804,Low,0.7754
RSK004507,CUS-004507,0.4753,0.1451,0.7141,0.5287,Medium,0.9739
RSK004508,CUS-004508,0.7497,0.4712,0.2024,0.4204,Medium,0.7762
RSK004509,CUS-004509,0.7658,0.17,0.6499,0.5887,Medium,0.926
RSK004510,CUS-004510,0.4467,0.2467,0.2573,0.312,Low,0.7247
RSK004511,CUS-004511,0.8186,0.4332,0.5345,0.5995,Medium,0.7093
RSK004512,CUS-004512,0.8515,0.1223,0.7586,0.6592,Medium,0.9034
RSK004513,CUS-004513,0.6141,0.4241,0.4803,0.5092,Medium,0.7797
RSK004514,CUS-004514,0.5139,0.341,0.2629,0.3538,Low,0.7052
RSK004515,CUS-004515,0.5193,0.1285,0.8068,0.5849,Medium,0.8427
RSK004516,CUS-004516,0.5141,0.3872,0.2022,0.3328,Low,0.7498
RSK004517,CUS-004517,0.5191,0.3368,0.3636,0.4049,Medium,0.7353
RSK004518,CUS-004518,0.5691,0.1758,0.6729,0.5423,Medium,0.7798
RSK004519,CUS-004519,0.418,0.4715,0.1876,0.3135,Low,0.9392
RSK004520,CUS-004520,0.6326,0.4601,0.6151,0.5894,Medium,0.8588
RSK004521,CUS-004521,0.1435,0.3513,0.4287,0.3277,Low,0.8208
RSK004522,CUS-004522,0.2362,0.2126,0.1643,0.1955,Low,0.7793
RSK004523,CUS-004523,0.5105,0.3292,0.7161,0.577,Medium,0.8923
RSK004524,CUS-004524,0.831,0.282,0.7742,0.6928,Medium,0.7309
